[13B-REW 5.08][DL-340XB][AEM 30-0334 X Series]
Time(s)	RPM	PIM	PIM V	TPS V	InjFrPr	Inj +/-	IGL	IGT	FuelT	Oil	PC%	WG%	WtrT	AirT	Knock	BatV	Speed	???(2)	O2S	???	InjFrSc	AN1-AN2 Wide Band O2	AN2 raw	
20.799	1606	6805	2.041	.825	2.687	252	14	12	175	16	1	1	84	51	0	13.5	0	150	4.4	76	0	17.76	0.000	
20.85	1541	6845	2.058	.825	2.91	252	9	7	175	16	1	1	84	51	0	13.5	0	147	4.4	76	0	17.76	0.000	
20.901	1440	7085	2.097	.825	3.226	251	22	20	175	16	1	1	84	51	0	13.5	0	142	4.4	76	0	17.76	0.000	
20.95	1447	7285	2.144	.825	3.468	251	21	19	175	17	1	1	84	51	0	13.5	0	139	4.4	76	0	17.76	0.000	
21.001	1567	7197	2.116	.825	3.207	250	23	21	175	18	1	1	84	51	0	13.5	0	135	4.4	76	0	17.76	0.000	
21.05	1648	7013	2.071	.825	2.816	250	18	16	175	18	1	1	84	51	0	13.5	0	132	4.4	76	0	17.76	0.000	
21.1	1598	6821	2.042	.825	2.699	250	13	11	175	16	1	1	84	51	0	13.5	0	127	4.4	76	0	17.76	0.000	
21.151	1498	6853	2.052	.825	2.785	249	23	22	175	16	1	1	84	51	0	13.5	0	124	4.4	76	0	17.76	0.000	
21.2	1432	7053	2.098	.825	3.378	249	22	20	175	16	1	1	84	51	0	13.5	0	121	4.4	76	0	17.76	0.000	
21.25	1447	7221	2.128	.825	3.402	249	21	20	175	18	1	1	84	51	0	13.5	0	118	4.4	76	0	17.76	0.000	
21.3	1565	7173	2.106	.825	3.128	248	19	17	175	18	1	1	84	51	0	13.5	0	114	4.4	76	0	17.76	0.000	
21.351	1609	6893	2.058	.825	2.707	248	15	13	175	16	1	1	84	51	0	13.5	0	111	4.4	76	0	17.76	0.000	
21.399	1549	6789	2.041	.825	2.828	248	10	8	175	16	1	1	84	51	0	13.5	0	108	4.4	76	0	17.76	0.000	
21.451	1446	6949	2.073	.825	3.097	248	23	21	175	16	1	1	84	51	0	13.5	0	103	4.4	76	0	17.76	0.000	
21.5	1384	7149	2.119	.825	3.441	248	21	20	175	15	1	1	84	51	0	13.5	0	100	4.4	76	0	17.76	0.000	
21.55	1440	7333	2.14	.825	3.542	248	21	19	175	18	1	1	84	51	1	13.5	0	98	4.4	76	0	17.76	0.000	
21.599	1585	7149	2.102	.825	3.089	248	19	17	175	18	1	1	84	51	0	13.5	0	118	4.4	76	0	17.76	0.000	
21.65	1622	6901	2.06	.825	2.792	248	15	13	175	16	1	1	84	51	0	13.5	0	117	4.4	76	0	17.76	0.000	
21.702	1566	6821	2.049	.825	2.691	248	10	8	175	16	1	1	84	51	0	13.5	0	117	4.4	76	0	17.76	0.000	
21.749	1463	6917	2.072	.825	3.191	248	23	21	175	16	1	1	84	51	0	13.5	0	117	4.4	76	0	17.76	0.000	
21.801	1410	7141	2.121	.825	3.48	248	22	20	175	15	1	1	84	51	0	13.5	0	117	4.4	76	0	17.76	0.000	
21.853	1510	7301	2.135	.825	3.347	248	22	20	175	18	1	1	84	51	0	13.5	0	117	4.4	76	0	17.76	0.000	
21.9	1619	7149	2.093	.825	3.183	248	18	16	175	18	1	1	84	51	1	13.5	0	117	4.4	76	0	17.76	0.000	
21.951	1650	6853	2.045	.825	2.699	248	13	11	175	16	1	1	84	51	0	13.5	0	116	4.4	76	0	17.76	0.000	
22.001	1562	6733	2.032	.825	2.621	248	7	5	175	16	1	1	84	51	3	13.5	0	116	4.4	76	0	17.76	0.000	
22.052	1495	6853	2.061	.825	2.878	248	2	1	175	16	1	1	84	51	0	13.5	0	116	4.4	76	0	17.76	0.000	
22.099	1391	7093	2.097	.825	3.199	248	21	20	175	15	1	1	84	51	0	13.5	0	116	4.4	76	0	17.76	0.000	
22.15	1366	7349	2.153	.825	3.769	248	20	18	175	18	1	1	84	51	0	13.5	0	116	4.4	76	0	17.76	0.000	
22.2	1461	7357	2.145	.825	3.402	248	21	19	175	18	1	1	84	51	0	13.5	0	116	4.4	76	0	17.76	0.000	
22.251	1593	7165	2.102	.825	3.16	248	17	15	175	18	1	1	84	51	0	13.5	0	116	4.4	76	0	17.76	0.000	
22.301	1585	6893	2.058	.825	2.753	248	12	10	175	17	1	1	84	51	0	13.5	0	115	4.4	76	0	17.76	0.000	
22.35	1522	6853	2.053	.825	2.949	248	8	6	175	16	1	1	84	51	0	13.5	0	115	4.4	76	0	17.76	0.000	
22.4	1423	7045	2.091	.825	3.246	248	22	20	175	16	1	1	84	51	0	13.5	0	115	4.4	76	0	17.76	0.000	
22.449	1422	7253	2.131	.825	3.511	248	21	19	175	16	1	1	84	51	0	13.5	0	114	4.4	76	0	17.76	0.000	
22.498	1484	7341	2.137	.825	3.464	248	21	19	175	18	1	1	84	51	0	13.5	0	114	4.4	76	0	17.76	0.000	
22.55	1619	7053	2.079	.825	2.855	248	18	16	175	18	1	1	84	51	0	13.5	0	114	4.4	76	0	17.76	0.000	
22.6	1604	6869	2.053	.825	2.714	248	13	11	175	16	1	1	84	51	0	13.5	0	114	4.4	76	0	17.76	0.000	
22.649	1541	6797	2.047	.825	2.746	248	9	7	175	16	1	1	84	51	0	13.5	0	114	4.4	76	0	17.76	0.000	
22.698	1436	6957	2.074	.825	2.988	248	23	21	175	16	1	1	84	51	0	13.5	0	114	4.4	76	0	17.76	0.000	
22.749	1381	7205	2.133	.825	3.636	248	20	19	175	18	1	1	84	51	0	13.5	0	114	4.4	76	0	17.76	0.000	
22.801	1509	7357	2.148	.825	3.41	248	21	20	175	18	1	1	84	51	1	13.5	0	113	4.4	76	0	17.76	0.000	
22.85	1616	7165	2.098	.825	3.214	248	18	16	175	18	1	1	84	51	0	13.5	0	113	4.4	76	0	17.76	0.000	
22.901	1637	6853	2.047	.825	2.691	248	13	11	175	16	1	1	84	51	0	13.5	0	113	4.4	76	0	17.76	0.000	
22.95	1548	6773	2.036	.825	2.699	248	7	5	175	16	1	1	84	51	0	13.5	0	113	4.4	76	0	17.76	0.000	
23.002	1480	6877	2.065	.825	2.949	248	2	1	175	16	1	1	84	51	0	13.5	0	113	4.4	76	0	17.76	0.000	
23.05	1409	7053	2.101	.825	3.269	248	22	20	175	18	1	1	84	51	0	13.5	0	113	4.4	76	0	17.76	0.000	
23.101	1429	7325	2.143	.825	3.511	248	21	19	175	18	1	1	84	51	2	13.5	0	112	4.4	76	0	17.76	0.000	
23.151	1531	7269	2.116	.825	3.097	248	22	20	175	18	1	1	84	51	0	13.5	0	112	4.4	76	0	17.76	0.000	
23.2	1642	6981	2.063	.825	2.847	248	17	15	175	17	1	1	84	51	0	13.5	0	112	4.4	76	0	17.76	0.000	
23.249	1567	6805	2.041	.825	2.769	248	10	8	175	16	1	1	84	51	0	13.5	0	112	4.4	76	0	17.76	0.000	
23.3	1503	6797	2.054	.825	2.988	248	7	5	175	16	1	1	84	51	0	13.5	0	112	4.4	76	0	17.76	0.000	
23.351	1398	7085	2.099	.825	3.332	248	21	20	175	16	1	1	84	51	0	13.5	0	112	4.4	76	0	17.76	0.000	
23.4	1387	7333	2.149	.825	3.667	248	20	19	175	18	1	1	84	51	0	13.5	0	112	4.4	76	0	17.76	0.000	
23.45	1489	7413	2.145	.825	3.519	248	20	19	175	18	1	1	84	51	0	13.5	0	112	4.4	76	0	17.76	0.000	
23.5	1646	7077	2.08	.825	2.824	248	18	16	175	18	1	1	84	51	0	13.5	0	112	4.4	76	0	17.76	0.000	
23.55	1640	6813	2.045	.825	2.699	248	14	12	175	16	1	1	84	51	0	13.5	0	111	4.4	76	0	17.76	0.000	
23.598	1546	6749	2.033	.825	2.628	248	9	7	175	16	1	1	84	51	1	13.5	0	111	4.4	76	0	17.76	0.000	
23.652	1479	6861	2.062	.825	3.105	248	2	1	175	16	1	1	84	51	0	13.5	0	111	4.4	76	0	17.76	0.000	
23.701	1412	7077	2.113	.825	3.449	248	22	20	175	17	1	1	84	51	0	13.5	0	111	4.4	76	0	17.76	0.000	
23.751	1446	7365	2.147	.825	3.582	248	21	19	175	18	1	1	84	51	0	13.5	0	110	4.4	76	0	17.76	0.000	
23.798	1559	7213	2.105	.825	3.199	248	18	17	175	18	1	1	84	51	0	13.5	0	110	4.4	76	0	17.76	0.000	
23.848	1625	6917	2.057	.825	2.73	248	15	13	175	18	1	1	84	51	0	13.5	0	110	4.4	76	0	17.76	0.000	
23.9	1537	6821	2.046	.825	2.746	248	8	6	175	16	1	1	84	51	0	13.5	0	110	4.4	76	0	17.76	0.000	
23.95	1470	6933	2.073	.825	3.019	248	3	2	175	16	1	1	84	51	0	13.5	0	110	4.4	76	0	17.76	0.000	
24	1398	7101	2.109	.825	3.332	248	21	20	175	16	1	1	84	51	0	13.5	0	110	4.4	76	0	17.76	0.000	
24.051	1437	7365	2.153	.825	3.496	248	20	19	175	18	1	1	84	51	2	13.5	0	109	4.4	76	0	17.76	0.000	
24.102	1556	7261	2.117	.825	3.269	248	22	20	175	18	1	1	84	51	0	13.5	0	109	4.4	76	0	17.76	0.000	
24.15	1661	6965	2.058	.825	2.808	248	17	15	175	18	1	1	84	51	0	13.5	0	109	4.4	76	0	17.76	0.000	
24.201	1581	6757	2.034	.825	2.691	248	11	9	175	16	1	1	84	51	0	13.5	0	109	4.4	76	0	17.76	0.000	
24.25	1517	6789	2.057	.825	2.933	248	7	5	175	16	1	1	84	51	0	13.5	0	109	4.4	76	0	17.76	0.000	
24.3	1418	7061	2.096	.825	3.261	248	22	20	175	16	1	1	84	51	0	13.5	0	109	4.4	76	0	17.76	0.000	
24.351	1404	7293	2.144	.825	3.558	248	21	19	175	18	1	1	84	51	0	13.5	0	109	4.4	76	0	17.76	0.000	
24.399	1553	7245	2.127	.825	3.261	248	22	21	175	18	1	1	84	51	3	13.5	0	109	4.4	76	0	17.76	0.000	
24.449	1649	7029	2.072	.83	2.808	248	18	16	175	18	1	1	84	51	0	13.5	0	109	4.4	76	0	17.76	0.000	
24.5	1604	6821	2.046	.825	2.683	248	13	11	175	16	1	1	84	51	0	13.5	0	108	4.4	76	0	17.76	0.000	
24.548	1509	6837	2.049	.825	2.746	248	7	5	175	16	1	1	84	51	0	13.5	0	108	4.4	76	0	17.76	0.000	
24.599	1445	6957	2.08	.825	3.269	248	23	21	175	16	1	1	84	51	0	13.5	0	108	4.4	76	0	17.76	0.000	
24.651	1419	7165	2.127	.825	3.464	248	22	20	175	18	1	1	84	51	0	13.5	0	108	4.4	76	0	17.76	0.000	
24.701	1542	7205	2.115	.825	3.222	248	22	21	175	18	1	1	84	51	0	13.5	0	108	4.4	76	0	17.76	0.000	
24.749	1626	6949	2.071	.825	2.777	248	17	15	175	18	1	1	84	51	2	13.5	0	108	4.4	76	0	17.76	0.000	
24.8	1572	6821	2.041	.825	2.761	248	12	10	175	16	1	1	84	51	0	13.5	0	107	4.4	76	0	17.76	0.000	
24.85	1476	6933	2.071	.825	2.972	248	5	4	175	16	1	1	84	51	0	13.5	0	107	4.4	76	0	17.76	0.000	
24.898	1410	7093	2.108	.825	3.308	248	22	20	175	16	1	1	84	51	0	13.5	0	107	4.4	76	0	17.76	0.000	
24.948	1406	7301	2.143	.825	3.597	248	21	19	175	18	1	1	84	51	0	13.5	0	107	4.4	76	0	17.76	0.000	
25.002	1557	7245	2.121	.825	3.23	248	18	17	175	18	1	1	84	51	3	13.5	0	107	4.4	76	0	17.76	0.000	
25.049	1643	6941	2.067	.825	2.808	248	15	13	175	18	1	1	84	51	0	13.5	0	107	4.4	76	0	17.76	0.000	
25.098	1618	6837	2.041	.825	2.691	248	11	9	175	16	1	1	84	51	0	13.5	0	106	4.4	76	0	17.76	0.000	
25.152	1524	6773	2.042	.825	2.894	248	5	3	175	16	1	1	84	51	0	13.5	0	106	4.4	76	0	17.76	0.000	
25.201	1456	6893	2.08	.825	3.199	248	23	21	175	16	1	1	84	51	0	13.5	0	106	4.4	76	0	17.76	0.000	
25.249	1434	7229	2.127	.825	3.511	248	21	20	175	18	1	1	84	51	0	13.5	0	106	4.4	76	0	17.76	0.000	
25.299	1514	7285	2.12	.825	3.339	248	22	20	175	18	1	1	84	51	0	13.5	0	106	4.4	76	0	17.76	0.000	
25.35	1655	7013	2.073	.825	2.8	248	16	14	175	18	1	1	84	51	3	13.5	0	106	4.4	76	0	17.76	0.000	
25.4	1597	6781	2.038	.825	2.667	248	11	9	175	16	1	1	84	51	0	13.5	0	105	4.4	76	0	17.76	0.000	
25.452	1536	6789	2.048	.825	2.722	248	7	5	175	16	1	1	84	51	0	13.5	0	105	4.4	76	0	17.76	0.000	
25.498	1434	6989	2.08	.825	3.011	248	23	21	175	16	1	1	84	51	0	13.5	0	105	4.4	76	0	17.76	0.000	
25.55	1391	7157	2.127	.825	3.566	248	21	20	175	18	1	1	84	51	0	13.5	0	105	4.4	76	0	17.76	0.000	
25.6	1537	7285	2.134	.825	3.355	248	22	20	175	18	1	1	84	51	3	13.5	0	105	4.4	76	0	17.76	0.000	
25.651	1645	7061	2.074	.825	3.074	248	18	16	175	18	1	1	84	51	1	13.5	0	105	4.4	76	0	17.76	0.000	
25.701	1605	6797	2.037	.825	2.644	248	14	12	175	16	1	1	84	51	0	13.5	0	105	4.4	76	0	17.76	0.000	
25.75	1513	6853	2.053	.825	2.832	248	7	5	175	16	1	1	84	51	0	13.5	0	105	4.4	76	0	17.76	0.000	
25.8	1455	7021	2.091	.825	3.105	248	22	20	175	16	1	1	84	51	0	13.5	0	105	4.4	76	0	17.76	0.000	
25.852	1407	7213	2.129	.825	3.425	248	21	20	175	18	1	1	84	51	0	13.5	0	105	4.4	76	0	17.76	0.000	
25.899	1531	7157	2.107	.825	3.285	248	23	21	175	18	1	1	84	51	1	13.5	0	105	4.4	76	0	17.76	0.000	
25.95	1633	6941	2.069	.825	2.855	248	17	15	175	18	1	1	84	51	2	13.5	0	105	4.4	76	0	17.76	0.000	
25.999	1582	6821	2.042	.825	2.597	248	12	10	175	16	1	1	84	51	0	13.5	0	104	4.4	76	0	17.76	0.000	
26.048	1484	6853	2.053	.825	2.941	248	5	4	175	16	1	1	84	51	0	13.5	0	104	4.4	76	0	17.76	0.000	
26.1	1415	6989	2.089	.825	3.222	248	23	21	175	16	1	1	84	51	0	13.5	0	104	4.4	76	0	17.76	0.000	
26.151	1404	7205	2.135	.825	3.347	248	21	20	175	18	1	1	84	51	0	13.5	0	104	4.4	76	0	17.76	0.000	
26.202	1523	7269	2.124	.825	3.136	248	22	20	175	18	1	1	84	51	0	13.5	0	104	4.4	76	0	17.76	0.000	
26.251	1621	6933	2.068	.825	2.917	248	17	15	175	18	1	1	84	51	0	13.5	0	104	4.4	76	0	17.76	0.000	
26.3	1566	6845	2.045	.825	2.566	248	12	10	175	16	1	1	84	51	0	13.5	0	103	4.4	76	0	17.76	0.000	
26.353	1469	6917	2.067	.825	2.746	248	5	4	175	16	1	1	84	51	0	13.5	0	103	4.4	76	0	17.76	0.000	
26.401	1399	7109	2.114	.825	2.988	248	21	20	175	16	1	1	84	51	0	13.5	0	103	4.4	76	0	17.76	0.000	
26.45	1383	7301	2.141	.825	3.277	248	20	19	175	18	1	1	84	51	0	13.5	0	103	4.4	76	0	17.76	0.000	
26.5	1405	7437	2.164	.825	3.378	248	20	19	175	18	1	1	84	51	0	13.5	0	103	4.4	76	0	17.76	0.000	
26.549	1480	7341	2.139	.825	2.91	248	21	19	175	18	1	1	84	51	2	13.5	0	103	4.4	76	0	17.76	0.000	
26.6	1531	7085	2.094	.825	2.613	248	17	15	175	18	1	1	84	51	0	13.5	0	102	4.4	76	0	17.76	0.000	
26.651	1507	7021	2.088	.825	2.589	248	13	11	175	18	1	1	84	51	0	13.5	0	102	4.4	76	0	17.76	0.000	
26.698	1404	7093	2.098	.825	2.746	248	22	20	175	18	1	1	84	51	0	13.5	0	102	4.4	76	0	17.76	0.000	
26.749	1334	7245	2.137	.825	3.207	248	20	19	175	18	1	1	84	51	0	13.5	0	102	4.4	76	0	17.76	0.000	
26.799	1310	7565	2.201	.825	3.433	248	18	17	175	18	1	1	84	51	0	13.5	0	102	4.4	76	0	17.76	0.000	
26.85	1320	7533	2.189	.825	3.386	248	18	17	175	18	1	1	84	51	0	13.6	0	101	4.4	76	0	17.76	0.000	
26.901	1421	7501	2.176	.825	3.097	248	19	18	175	18	1	1	84	51	0	13.5	0	101	4.4	76	0	17.76	0.000	
26.951	1434	7365	2.145	.825	2.964	248	20	19	175	18	1	1	84	51	0	13.5	0	100	4.4	76	0	17.76	0.000	
26.999	1434	7237	2.122	.825	2.816	248	21	20	175	18	1	1	84	51	0	13.5	0	100	4.4	76	0	17.76	0.000	
27.049	1343	7365	2.15	.825	2.988	248	19	18	175	18	1	1	84	51	0	13.5	0	100	4.4	76	0	17.76	0.000	
27.101	1331	7453	2.169	.825	3.316	248	19	18	175	18	1	1	84	51	0	13.5	0	99	4.4	76	0	17.76	0.000	
27.15	1332	7517	2.185	.825	3.347	248	18	17	175	18	1	1	84	51	0	13.5	0	98	4.4	76	0	17.76	0.000	
27.201	1388	7525	2.165	.825	3.16	248	19	17	175	18	1	1	84	51	0	13.6	0	98	4.4	76	0	17.76	0.000	
27.25	1391	7381	2.147	.825	3.042	248	20	18	175	18	1	1	84	51	0	13.6	0	97	4.4	76	0	17.76	0.000	
27.3	1370	7341	2.152	.825	3.019	248	20	18	175	18	1	1	84	51	0	13.5	0	96	4.4	76	0	17.76	0.000	
27.351	1327	7421	2.168	.825	3.253	248	19	18	175	18	1	1	84	51	0	13.5	0	96	4.4	76	0	17.76	0.000	
27.402	1312	7573	2.176	.825	3.417	248	18	17	175	18	1	1	84	51	0	13.5	0	96	4.4	76	0	17.76	0.000	
27.448	1334	7573	2.186	.825	3.441	248	18	17	175	18	1	1	84	51	0	13.5	0	95	4.4	76	0	17.76	0.000	
27.5	1395	7509	2.17	.825	3.128	248	19	17	175	18	1	1	84	51	0	13.5	0	95	4.4	76	0	17.76	0.000	
27.551	1423	7373	2.145	.825	2.972	248	20	19	175	18	1	1	84	51	0	13.5	0	95	4.4	76	0	17.76	0.000	
27.599	1328	7405	2.158	.825	3.167	248	19	18	175	18	1	1	84	51	0	13.5	0	94	4.4	76	0	17.76	0.000	
27.652	1262	7565	2.189	.825	3.566	248	17	16	175	18	1	1	84	51	0	13.6	0	94	4.4	76	0	17.76	0.000	
27.7	1273	7773	2.228	.825	3.878	248	16	15	175	18	1	1	84	51	0	13.5	0	94	4.4	76	0	17.76	0.000	
27.75	1332	7781	2.224	.825	3.66	248	17	16	175	18	1	1	84	51	0	13.6	0	94	4.4	76	0	17.76	0.000	
27.801	1402	7565	2.17	.825	3.285	248	19	18	175	18	1	1	84	51	0	13.6	0	94	4.4	76	0	17.76	0.000	
27.85	1429	7349	2.145	.825	2.941	248	20	19	175	18	1	1	84	51	2	13.5	0	93	4.4	76	0	17.76	0.000	
27.901	1390	7325	2.141	.825	3.113	248	20	19	175	18	1	1	84	51	0	13.5	0	93	4.4	76	0	17.76	0.000	
27.95	1332	7381	2.155	.825	3.402	248	19	18	175	18	1	1	84	51	0	13.6	0	93	4.4	76	0	17.76	0.000	
27.998	1362	7517	2.179	.825	3.363	248	19	17	175	18	1	1	84	51	0	13.6	0	92	4.4	76	0	17.76	0.000	
28.05	1390	7533	2.181	.825	3.253	248	19	17	175	18	1	1	84	51	0	13.6	0	92	4.4	76	0	17.76	0.000	
28.099	1394	7461	2.168	.825	3.058	248	19	18	175	18	1	1	84	51	0	13.6	0	91	4.4	76	0	17.76	0.000	
28.149	1453	7357	2.149	.825	3.027	248	21	19	175	18	1	1	84	51	0	13.6	0	91	4.4	76	0	17.76	0.000	
28.199	1448	7245	2.13	.825	2.847	248	21	20	175	18	1	1	84	51	0	13.6	0	89	4.4	76	0	17.76	0.000	
28.248	1437	7197	2.119	.825	2.886	248	21	20	175	18	1	1	84	51	0	13.6	0	89	4.4	76	0	17.76	0.000	
28.299	1415	7237	2.125	.825	2.98	248	21	20	175	18	1	1	84	51	0	13.6	0	89	4.4	76	0	17.76	0.000	
28.349	1348	7301	2.143	.825	3.097	248	20	19	175	18	1	1	84	51	0	13.6	0	89	4.4	76	0	17.76	0.000	
28.399	1297	7445	2.178	.825	3.472	248	18	17	175	18	1	1	84	51	0	13.6	0	89	4.4	76	0	17.76	0.000	
28.451	1297	7597	2.198	.825	3.464	248	18	16	175	18	1	1	84	51	0	13.6	0	87	4.4	76	0	17.76	0.000	
28.501	1394	7645	2.202	.825	3.402	248	18	17	175	18	1	1	84	51	2	13.6	0	87	4.4	76	0	17.76	0.000	
28.548	1428	7405	2.154	.825	2.98	248	20	19	175	18	1	1	84	51	0	13.6	0	87	4.4	76	0	17.76	0.000	
28.599	1448	7237	2.124	.825	2.839	248	21	20	175	18	1	1	84	51	0	13.6	0	87	4.4	76	0	17.76	0.000	
28.65	1362	7237	2.125	.825	3.128	248	20	19	175	18	1	1	84	51	0	13.6	0	87	4.4	76	0	17.76	0.000	
28.699	1292	7341	2.15	.825	3.378	248	19	17	175	18	1	1	84	51	0	13.6	0	87	4.4	76	0	17.76	0.000	
28.751	1234	7581	2.202	.825	3.691	248	17	16	175	18	1	1	84	51	0	13.6	0	87	4.4	76	0	17.76	0.000	
28.801	1258	7749	2.229	.825	3.816	248	16	15	175	18	1	1	84	51	0	13.6	0	86	4.4	76	0	17.76	0.000	
28.851	1356	7725	2.196	.82	3.566	248	17	16	175	18	1	1	84	51	0	13.6	0	86	4.4	76	0	17.76	0.000	
28.9	1480	7357	2.147	.825	3.082	248	21	19	175	18	1	1	84	51	3	13.6	0	86	4.4	76	0	17.76	0.000	
28.951	1475	7165	2.109	.825	2.738	248	22	21	175	18	1	1	84	51	0	13.6	0	86	4.4	76	0	17.76	0.000	
29	1379	7165	2.111	.825	3.019	248	21	20	175	18	1	1	84	51	0	13.6	0	86	4.4	76	0	17.76	0.000	
29.049	1305	7333	2.146	.825	3.347	248	20	18	175	18	1	1	84	51	0	13.6	0	86	4.4	76	0	17.76	0.000	
29.099	1264	7597	2.202	.825	3.73	248	17	16	175	18	1	1	84	51	0	13.6	0	86	4.37	76	0	17.69	0.000	
29.151	1347	7725	2.208	.825	3.519	248	17	16	175	18	1	1	84	51	0	13.6	0	86	4.4	76	0	17.76	0.000	
29.2	1489	7381	2.153	.825	3.214	248	21	19	175	18	1	1	84	51	0	13.6	0	86	4.4	76	0	17.76	0.000	
29.251	1502	7221	2.124	.825	2.683	248	22	21	175	18	1	1	84	51	0	13.6	0	85	4.4	76	0	17.76	0.000	
29.301	1439	7109	2.099	.825	2.816	248	22	20	175	18	1	1	84	51	0	13.6	0	85	4.4	76	0	17.76	0.000	
29.352	1335	7261	2.132	.825	3.035	248	20	19	175	18	1	1	84	51	0	13.6	0	85	4.4	76	0	17.76	0.000	
29.401	1310	7485	2.18	.825	3.316	248	19	18	175	18	1	1	84	51	0	13.6	0	85	4.4	76	0	17.76	0.000	
29.45	1320	7613	2.193	.825	3.535	248	18	17	175	18	1	1	84	51	0	13.6	0	84	4.4	76	0	17.76	0.000	
29.502	1384	7589	2.176	.825	3.347	248	19	17	175	18	1	1	84	51	0	13.6	0	84	4.4	76	0	17.76	0.000	
29.551	1494	7317	2.135	.825	2.73	248	21	20	175	18	1	1	84	51	0	13.6	0	84	4.4	76	0	17.76	0.000	
29.601	1504	7157	2.104	.825	2.644	248	23	21	175	18	1	1	84	51	0	13.6	0	84	4.4	76	0	17.76	0.000	
29.652	1423	7085	2.098	.825	2.746	248	22	20	175	18	1	1	84	51	0	13.6	0	83	4.4	76	0	17.76	0.000	
29.699	1353	7213	2.131	.825	2.988	248	20	19	175	18	1	1	84	51	0	13.6	0	83	4.4	76	0	17.76	0.000	
29.748	1291	7429	2.172	.825	3.277	248	18	17	175	18	1	1	84	51	0	13.6	0	83	4.4	76	0	17.76	0.000	
29.8	1297	7653	2.21	.825	3.582	248	17	16	175	18	1	1	84	51	0	13.6	0	83	4.4	76	0	17.76	0.000	
29.85	1406	7557	2.185	.825	3.535	248	19	18	175	18	1	1	84	51	0	13.6	0	82	4.4	76	0	17.76	0.000	
29.898	1474	7301	2.13	.825	2.785	248	21	20	175	18	1	1	84	51	0	13.6	0	82	4.4	76	0	17.76	0.000	
29.947	1464	7157	2.107	.825	2.761	248	22	20	175	18	1	1	84	51	0	13.6	0	82	4.4	76	0	17.76	0.000	
30.002	1365	7173	2.115	.825	3.058	248	21	19	175	18	1	1	84	51	0	13.6	0	82	4.4	76	0	17.76	0.000	
30.05	1292	7397	2.164	.825	3.378	248	19	17	175	18	1	1	84	51	0	13.6	0	82	4.4	76	0	17.76	0.000	
30.102	1288	7605	2.202	.825	3.753	248	17	16	175	18	1	1	84	51	0	13.6	0	81	4.4	76	0	17.76	0.000	
30.149	1353	7653	2.191	.825	3.464	248	18	17	175	18	1	1	84	51	0	13.6	0	81	4.4	76	0	17.76	0.000	
30.201	1507	7349	2.138	.825	2.699	248	21	20	175	18	1	1	84	51	2	13.6	0	81	4.4	76	0	17.76	0.000	
30.252	1501	7173	2.102	.825	2.66	248	22	21	175	18	1	1	84	51	0	13.6	0	80	4.4	76	0	17.76	0.000	
30.301	1415	7109	2.102	.825	2.777	248	22	20	175	18	1	1	84	51	0	13.6	0	80	4.4	76	0	17.76	0.000	
30.35	1375	7237	2.133	.825	2.996	248	20	19	175	18	1	1	84	51	0	13.6	0	80	4.4	76	0	17.76	0.000	
30.4	1355	7405	2.147	.825	3.175	248	19	18	175	18	1	1	84	51	0	13.6	0	80	4.4	76	0	17.76	0.000	
30.449	1367	7389	2.154	.825	3.167	248	20	18	175	18	1	1	84	51	2	13.6	0	79	4.4	76	0	17.76	0.000	
30.498	1412	7349	2.14	.825	2.996	248	20	19	175	18	1	1	84	51	0	13.6	0	78	4.4	76	0	17.76	0.000	
30.552	1394	7245	2.127	.825	3.011	248	20	19	175	18	1	1	84	51	0	13.6	0	77	4.4	76	0	17.76	0.000	
30.6	1324	7341	2.15	.825	3.269	248	19	18	175	18	1	1	84	51	0	13.6	0	77	4.4	76	0	17.76	0.000	
30.652	1257	7605	2.196	.825	3.722	248	17	16	175	18	1	1	84	51	0	13.6	0	77	4.4	76	0	17.76	0.000	
30.701	1285	7749	2.223	.825	3.785	248	17	16	175	18	1	1	84	51	0	13.6	0	77	4.4	76	0	17.76	0.000	
30.75	1379	7677	2.202	.825	3.48	248	18	17	175	18	1	1	84	51	0	13.6	0	77	4.4	76	0	17.76	0.000	
30.8	1426	7485	2.164	.825	3.082	248	20	19	175	18	1	1	84	51	0	13.6	0	77	4.4	76	0	17.76	0.000	
30.851	1449	7261	2.127	.825	2.855	248	21	19	175	18	1	1	84	51	3	13.6	0	76	4.4	76	0	17.76	0.000	
30.9	1403	7237	2.124	.825	3.05	248	21	20	175	18	1	1	84	51	0	13.6	0	76	4.4	76	0	17.76	0.000	
30.95	1351	7277	2.142	.825	3.277	248	20	19	175	18	1	1	84	51	0	13.6	0	76	4.4	76	0	17.76	0.000	
31.001	1381	7421	2.161	.825	3.238	248	19	18	175	18	1	1	84	51	0	13.6	0	74	4.4	76	0	17.76	0.000	
31.05	1398	7421	2.159	.825	3.16	248	19	18	175	18	1	1	84	51	0	13.6	0	73	4.4	76	0	17.76	0.000	
31.098	1380	7405	2.161	.825	3.058	248	19	18	175	18	1	1	84	51	0	13.6	0	73	4.4	76	0	17.76	0.000	
31.151	1421	7349	2.147	.825	3.058	248	20	19	175	18	1	1	84	51	0	13.6	0	72	4.4	76	0	17.76	0.000	
31.201	1420	7293	2.139	.825	2.949	248	21	19	175	18	1	1	84	51	0	13.6	0	71	4.4	76	0	17.76	0.000	
