[13B-REW 5.08][DL-340XB][AEM 30-0334 X Series]
Time(s)	Clock    	Switches        	RPM	PIM	PIM V	TPS V	InjFrPr	Inj +/-	IGL	IGT	FuelT	Oil	PC%	WG%	WtrT	AirT	Knock	BatV	Speed	???(2)	O2S	???	InjFrSc	AN1-AN2 Wide Band O2	AN2 raw	
17.541	19:31:17.666	0000100000101011	1749	6053	1.899	.537	0	330	25	25	175	16	1	1	78	32	1	14	0	4	2.807	76	0	13.98	0.000	
17.59	19:31:17.715	0000100000101011	1694	6053	1.904	.537	0	330	25	25	175	16	1	1	78	32	0	14	0	4	2.767	76	0	13.88	0.000	
17.642	19:31:17.767	0000100000101011	1612	6141	1.917	.537	0	330	25	25	175	16	1	1	78	32	0	14	0	4	2.777	76	0	13.91	0.000	
17.69	19:31:17.815	0000100000101011	1549	6253	1.949	.537	0	326	24	24	175	16	1	1	78	32	0	14	0	4	2.807	76	0	13.98	0.000	
17.742	19:31:17.867	0000100000101011	1444	6557	1.997	.537	0	326	23	22	175	16	1	1	78	32	0	14	0	4	2.943	76	0	14.3	0.000	
17.79	19:31:17.915	0000100000101011	1374	6741	2.037	.537	0	322	23	21	175	16	1	1	78	32	0	14	0	4	3.231	76	0	14.99	0.000	
17.842	19:31:17.967	0000100000101011	1303	6973	2.089	.537	0	322	22	20	175	16	1	1	78	32	0	14	0	4	3.851	76	0	16.46	0.000	
17.892	19:31:18.017	0000100000101011	1227	7221	2.138	.537	6.492	318	19	18	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
17.972	19:31:18.097	0000100000101011	1157	7589	2.211	.537	6.593	318	16	15	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
18.012	19:31:18.137	0000100000101011	1321	7669	2.202	.537	5.539	318	17	16	175	18	1	1	78	32	6	14	0	4	4.4	76	0	17.76	0.000	
18.05	19:31:18.175	0000100000101011	1493	7413	2.144	.537	4.609	318	20	19	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
18.093	19:31:18.218	0000100000101011	1626	7037	2.068	.537	4.234	322	20	18	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
18.142	19:31:18.267	0000100000101011	1639	6685	2.021	.537	4.14	322	15	13	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
18.193	19:31:18.318	0000100000101011	1659	6509	1.987	.537	3.835	326	10	9	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
18.24	19:31:18.365	0000100000101011	1685	6445	1.969	.537	3.804	326	6	5	175	16	1	1	78	32	4	14	0	4	4.4	76	0	17.76	0.000	
18.289	19:31:18.414	0000100000101011	1693	6333	1.948	.537	3.726	326	1	1	175	16	1	1	78	32	0	14	0	4	3.956	76	0	16.71	0.000	
18.34	19:31:18.465	0000100000101011	1705	6229	1.93	.537	3.578	326	-4	-4	175	16	1	1	78	32	3	14	0	4	3.226	76	0	14.97	0.000	
18.401	19:31:18.526	0000100000101011	1665	6229	1.933	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.918	76	0	14.24	0.000	
18.441	19:31:18.566	0000100000101011	1725	6269	1.941	.537	0	326	25	25	175	16	1	1	78	32	3	14	0	4	2.858	76	0	14.1	0.000	
18.489	19:31:18.614	0000100000101011	1816	6157	1.92	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.848	76	0	14.08	0.000	
18.54	19:31:18.665	0000100000101011	1826	5933	1.874	.537	0	330	26	26	175	16	1	1	78	32	0	14	0	4	2.737	76	0	13.81	0.000	
18.59	19:31:18.715	0000100000101011	1734	5877	1.87	.541	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.636	76	0	13.57	0.000	
18.639	19:31:18.764	0000100000101011	1654	6045	1.898	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.575	76	0	13.43	0.000	
18.691	19:31:18.816	0000100000101011	1593	6173	1.933	.537	0	326	24	24	175	14	1	1	78	32	0	14	0	4	2.596	76	0	13.48	0.000	
18.741	19:31:18.866	0000100000101011	1490	6437	1.978	.537	0	326	24	23	175	16	1	1	78	32	0	14	0	4	2.797	76	0	13.96	0.000	
18.789	19:31:18.914	0000100000101011	1423	6613	2.015	.537	0	326	23	22	175	16	1	1	78	32	0	14	0	4	3.241	76	0	15.01	0.000	
18.871	19:31:18.996	0000100000101011	1280	7045	2.089	.537	6.156	322	20	19	175	16	1	1	78	32	0	14	0	4	4.158	76	0	17.19	0.000	
18.91	19:31:19.035	0000100000101011	1248	7165	2.128	.537	6.507	322	20	19	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
18.948	19:31:19.073	0000100000101011	1170	7421	2.166	.537	6.703	318	17	16	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
18.993	19:31:19.118	0000100000101011	1251	7653	2.204	.537	6.703	318	17	16	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
19.039	19:31:19.164	0000100000101011	1413	7541	2.18	.537	5.023	318	19	18	175	18	1	1	78	32	7	14	0	4	4.4	76	0	17.76	0.000	
19.09	19:31:19.215	0000100000101011	1581	7221	2.096	.537	4.625	318	22	21	175	18	1	1	78	32	1	14	0	4	4.4	76	0	17.76	0.000	
19.141	19:31:19.266	0000100000101011	1708	6741	2.013	.537	4.21	322	17	15	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
19.192	19:31:19.317	0000100000101011	1695	6437	1.966	.537	3.789	326	12	11	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
19.241	19:31:19.366	0000100000101011	1657	6365	1.962	.537	3.695	326	7	6	175	16	1	1	78	32	0	14	0	4	4.133	76	0	17.13	0.000	
19.291	19:31:19.416	0000100000101011	1708	6309	1.949	.537	3.648	326	1	1	175	16	1	1	78	32	1	14	0	4	3.347	76	0	15.26	0.000	
19.34	19:31:19.465	0000100000101011	1726	6205	1.929	.537	3.632	326	-2	-2	175	16	1	1	78	32	0	14	0	4	3.034	76	0	14.52	0.000	
19.409	19:31:19.534	0000100000101011	1664	6125	1.913	.537	0	330	25	25	175	16	1	1	78	32	0	14	0	4	2.727	76	0	13.79	0.000	
19.45	19:31:19.575	0000100000101011	1680	6245	1.937	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.596	76	0	13.48	0.000	
19.489	19:31:19.614	0000100000101011	1754	6237	1.935	.537	0	326	25	25	175	16	1	1	78	32	1	14	0	4	2.545	76	0	13.36	0.000	
19.54	19:31:19.665	0000100000101011	1799	6021	1.888	.537	0	330	25	25	175	16	1	1	78	32	1	14	0	4	2.656	76	0	13.62	0.000	
19.591	19:31:19.716	0000100000101011	1721	5965	1.887	.537	0	330	25	25	175	14	1	1	78	32	1	14	0	4	2.676	76	0	13.67	0.000	
19.641	19:31:19.766	0000100000101011	1642	6021	1.896	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.696	76	0	13.72	0.000	
19.69	19:31:19.815	0000100000101011	1578	6197	1.939	.537	0	326	24	24	175	14	1	1	78	32	0	14	0	4	2.777	76	0	13.91	0.000	
19.739	19:31:19.864	0000100000101011	1474	6469	1.98	.537	0	326	24	23	175	16	1	1	78	32	0	14	0	4	2.883	76	0	14.16	0.000	
19.791	19:31:19.916	0000100000101011	1407	6661	2.027	.537	0	322	23	22	175	16	1	1	78	32	0	14	0	4	3.216	76	0	14.95	0.000	
19.841	19:31:19.966	0000100000101011	1335	6861	2.069	.537	0	322	22	21	175	16	1	1	78	32	0	14	0	4	3.73	76	0	16.17	0.000	
19.892	19:31:20.017	0000100000101011	1261	7101	2.115	.537	6.273	322	20	19	175	18	1	1	78	32	0	14	0	4	4.38	76	0	17.72	0.000	
19.94	19:31:20.065	0000100000101011	1185	7381	2.172	.541	6.421	318	17	16	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
19.991	19:31:20.116	0000100000101011	1350	7565	2.187	.537	6.445	318	18	17	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
20.041	19:31:20.166	0000100000101011	1516	7301	2.126	.537	4.523	318	22	20	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
20.091	19:31:20.216	0000100000101011	1636	6845	2.046	.537	4.125	322	19	17	175	16	1	1	78	32	4	14	0	4	4.4	76	0	17.76	0.000	
20.163	19:31:20.288	0000100000101011	1668	6525	1.99	.537	3.898	326	12	11	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
20.203	19:31:20.328	0000100000101011	1686	6453	1.969	.537	3.812	326	8	7	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
20.248	19:31:20.373	0000100000101011	1711	6285	1.941	.537	3.703	326	3	3	175	16	1	1	78	32	0	14	0	4	4.224	76	0	17.34	0.000	
20.293	19:31:20.418	0000100000101011	1732	6237	1.929	.537	3.617	326	0	0	175	16	1	1	78	32	6	14	0	4	3.553	76	0	15.75	0.000	
20.34	19:31:20.465	0000100000101011	1693	6133	1.919	.537	3.539	330	-5	-5	175	16	1	1	78	32	0	14	0	4	3.054	76	0	14.57	0.000	
20.391	19:31:20.516	0000100000101011	1657	6189	1.927	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.888	76	0	14.17	0.000	
20.44	19:31:20.565	0000100000101011	1729	6253	1.939	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.848	76	0	14.08	0.000	
20.491	19:31:20.616	0000100000101011	1805	6093	1.909	.537	0	326	25	25	175	16	1	1	78	32	6	14	0	4	2.868	76	0	14.12	0.000	
20.541	19:31:20.666	0000100000101011	1747	5925	1.875	.537	0	330	25	25	175	16	1	1	78	32	0	14	0	4	2.807	76	0	13.98	0.000	
20.592	19:31:20.717	0000100000101011	1690	5949	1.889	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.737	76	0	13.81	0.000	
20.64	19:31:20.765	0000100000101011	1607	6133	1.923	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.706	76	0	13.74	0.000	
20.689	19:31:20.814	0000100000101011	1504	6397	1.966	.537	0	326	24	23	175	14	1	1	78	32	0	14	0	4	2.777	76	0	13.91	0.000	
20.74	19:31:20.865	0000100000101011	1437	6565	2.004	.537	0	326	23	22	175	16	1	1	78	32	0	14	0	4	2.933	76	0	14.28	0.000	
20.79	19:31:20.915	0000100000101011	1368	6757	2.045	.537	0	322	22	21	175	16	1	1	78	32	0	14	0	4	3.392	76	0	15.37	0.000	
20.84	19:31:20.965	0000100000101011	1296	6997	2.096	.537	6.015	322	21	20	175	16	1	1	78	32	0	14	0	4	4.158	76	0	17.19	0.000	
20.892	19:31:21.017	0000100000101011	1219	7253	2.148	.537	6.437	318	19	18	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
20.943	19:31:21.068	0000100000101011	1266	7589	2.192	.537	6.617	318	16	15	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
20.992	19:31:21.117	0000100000101011	1425	7501	2.168	.537	4.968	318	19	18	175	18	1	1	78	32	8	14	0	4	4.4	76	0	17.76	0.000	
21.039	19:31:21.164	0000100000101011	1591	7181	2.09	.537	4.57	318	23	21	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
21.089	19:31:21.214	0000100000101011	1699	6725	2.011	.537	4.226	322	17	15	175	17	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
21.14	19:31:21.265	0000100000101011	1703	6429	1.965	.537	3.789	326	12	11	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
21.189	19:31:21.314	0000100000101011	1680	6349	1.96	.537	3.695	326	7	6	175	16	1	1	78	32	1	14	0	4	3.966	76	0	16.73	0.000	
21.239	19:31:21.364	0000100000101011	1715	6277	1.94	.537	3.648	326	1	1	175	16	1	1	78	32	0	14	0	4	3.316	76	0	15.19	0.000	
21.291	19:31:21.416	0000100000101011	1713	6181	1.925	.537	3.609	326	-4	-4	175	16	1	1	78	32	1	14	0	4	2.908	76	0	14.22	0.000	
21.341	19:31:21.466	0000100000101011	1682	6125	1.913	.537	3.546	330	25	25	175	16	1	1	78	32	0	14	0	4	2.636	76	0	13.57	0.000	
21.389	19:31:21.514	0000100000101011	1693	6149	1.918	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.52	76	0	13.3	0.000	
21.44	19:31:21.565	0000100000101011	1744	6181	1.923	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.555	76	0	13.38	0.000	
21.489	19:31:21.614	0000100000101011	1788	6005	1.888	.537	0	330	25	25	175	16	1	1	78	32	1	14	0	4	2.616	76	0	13.53	0.000	
21.539	19:31:21.664	0000100000101011	1738	5941	1.879	.537	0	330	25	25	175	14	1	1	78	32	1	14	0	4	2.626	76	0	13.55	0.000	
21.59	19:31:21.715	0000100000101011	1658	6005	1.894	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.636	76	0	13.57	0.000	
21.641	19:31:21.766	0000100000101011	1596	6165	1.935	.537	0	326	24	24	175	14	1	1	78	32	1	14	0	4	2.706	76	0	13.74	0.000	
21.69	19:31:21.815	0000100000101011	1493	6421	1.977	.537	0	326	24	23	175	16	1	1	78	32	0	14	0	4	2.868	76	0	14.12	0.000	
21.739	19:31:21.864	0000100000101011	1427	6613	2.019	.537	0	326	23	22	175	16	1	1	78	32	0	14	0	4	3.175	76	0	14.85	0.000	
21.79	19:31:21.915	0000100000101011	1328	6893	2.06	.537	0	322	22	20	175	16	1	1	78	32	0	14	0	4	3.72	76	0	16.15	0.000	
21.841	19:31:21.966	0000100000101011	1253	7117	2.107	.537	6.5	322	20	19	175	18	1	1	78	32	0	14	0	4	4.38	76	0	17.72	0.000	
21.888	19:31:22.013	0000100000101011	1174	7413	2.163	.537	6.695	318	17	16	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
21.941	19:31:22.066	0000100000101011	1257	7661	2.207	.537	5.937	318	17	16	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
21.991	19:31:22.116	0000100000101011	1422	7509	2.166	.537	4.976	318	19	18	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
22.041	19:31:22.166	0000100000101011	1636	7045	2.084	.537	4.578	322	20	18	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
22.092	19:31:22.217	0000100000101011	1693	6565	1.998	.537	4.007	326	16	15	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
22.14	19:31:22.265	0000100000101011	1698	6445	1.967	.537	3.812	326	12	11	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
22.188	19:31:22.313	0000100000101011	1689	6357	1.957	.537	3.695	326	7	6	175	16	1	1	78	32	0	14	0	4	4.254	76	0	17.42	0.000	
22.24	19:31:22.365	0000100000101011	1708	6277	1.94	.537	3.632	326	1	1	175	16	1	1	78	32	0	14	0	4	3.684	76	0	16.06	0.000	
22.29	19:31:22.415	0000100000101011	1686	6213	1.931	.537	3.593	326	-4	-4	175	16	1	1	78	32	0	14	0	4	3.276	76	0	15.09	0.000	
22.34	19:31:22.465	0000100000101011	1655	6205	1.929	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.989	76	0	14.41	0.000	
22.389	19:31:22.514	0000100000101011	1684	6229	1.929	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.817	76	0	14	0.000	
22.441	19:31:22.566	0000100000101011	1752	6173	1.917	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.777	76	0	13.91	0.000	
22.489	19:31:22.614	0000100000101011	1753	6045	1.888	.537	0	330	25	25	175	16	1	1	78	32	0	14	0	4	2.706	76	0	13.74	0.000	
22.54	19:31:22.665	0000100000101011	1659	6021	1.901	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.636	76	0	13.57	0.000	
22.591	19:31:22.716	0000100000101011	1574	6205	1.932	.537	0	326	24	24	175	14	1	1	78	32	0	14	0	4	2.616	76	0	13.53	0.000	
22.641	19:31:22.766	0000100000101011	1511	6349	1.971	.537	0	326	24	23	175	14	1	1	78	32	0	14	0	4	2.616	76	0	13.53	0.000	
22.691	19:31:22.816	0000100000101011	1402	6661	2.016	.537	0	322	23	22	175	16	1	1	78	32	0	14	0	4	2.757	76	0	13.86	0.000	
22.74	19:31:22.865	0000100000101011	1331	6869	2.062	.537	0	322	22	20	175	16	1	1	78	32	0	14	0	4	3.074	76	0	14.61	0.000	
22.789	19:31:22.914	0000100000101011	1258	7141	2.115	.537	6.289	322	20	19	175	16	1	1	78	32	0	14	0	4	3.75	76	0	16.22	0.000	
22.84	19:31:22.965	0000100000101011	1181	7389	2.162	.537	6.46	318	17	16	175	18	1	1	78	32	0	14	0	4	4.35	76	0	17.64	0.000	
22.889	19:31:23.014	0000100000101011	1251	7637	2.198	.537	6.468	318	17	16	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
22.941	19:31:23.066	0000100000101011	1420	7533	2.146	.537	5.437	318	19	18	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
22.991	19:31:23.116	0000100000101011	1639	7013	2.062	.537	4.195	322	20	18	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
23.041	19:31:23.166	0000100000101011	1665	6621	2.007	.537	4.093	326	16	15	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
23.092	19:31:23.217	0000100000101011	1664	6453	1.975	.537	3.742	326	10	9	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
23.141	19:31:23.266	0000100000101011	1691	6389	1.964	.537	3.734	326	5	4	175	16	1	1	78	32	0	14	0	4	4.123	76	0	17.1	0.000	
23.189	19:31:23.314	0000100000101011	1696	6317	1.944	.537	3.703	326	1	1	175	16	1	1	78	32	0	14	0	4	3.523	76	0	15.68	0.000	
23.24	19:31:23.365	0000100000101011	1711	6229	1.931	.537	3.593	326	-4	-4	175	16	1	1	78	32	0	14	0	4	3.054	76	0	14.57	0.000	
23.289	19:31:23.414	0000100000101011	1668	6197	1.932	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.898	76	0	14.2	0.000	
23.339	19:31:23.464	0000100000101011	1728	6253	1.936	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.878	76	0	14.15	0.000	
23.39	19:31:23.515	0000100000101011	1803	6141	1.914	.537	0	330	25	25	175	16	1	1	78	32	7	14	0	4	2.918	76	0	14.24	0.000	
23.441	19:31:23.566	0000100000101011	1767	5965	1.883	.537	0	330	25	25	175	16	1	1	78	32	0	14	0	4	2.848	76	0	14.08	0.000	
23.489	19:31:23.614	0000100000101011	1673	5957	1.883	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.797	76	0	13.96	0.000	
23.541	19:31:23.666	0000100000101011	1612	6093	1.917	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.727	76	0	13.79	0.000	
23.59	19:31:23.715	0000100000101011	1526	6317	1.956	.537	0	326	24	24	175	14	1	1	78	32	0	14	0	4	2.727	76	0	13.79	0.000	
23.638	19:31:23.763	0000100000101011	1460	6501	1.998	.537	0	326	23	22	175	16	1	1	78	32	0	14	0	4	2.827	76	0	14.03	0.000	
23.69	19:31:23.815	0000100000101011	1349	6821	2.047	.537	0	322	22	21	175	16	1	1	78	32	0	14	0	4	3.145	76	0	14.78	0.000	
23.74	19:31:23.865	0000100000101011	1275	7053	2.095	.537	6.226	322	20	19	175	16	1	1	78	32	0	14	0	4	3.901	76	0	16.58	0.000	
23.79	19:31:23.915	0000100000101011	1198	7325	2.145	.537	6.453	318	18	17	175	18	1	1	78	32	0	14	0	4	4.39	76	0	17.74	0.000	
23.842	19:31:23.967	0000100000101011	1162	7613	2.203	.537	6.71	318	16	15	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
23.891	19:31:24.016	0000100000101011	1304	7677	2.206	.537	6.007	318	17	16	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
23.942	19:31:24.067	0000100000101011	1471	7461	2.136	.537	5.109	318	20	19	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
23.992	19:31:24.117	0000100000101011	1668	6917	2.05	.537	4.171	322	19	17	175	18	1	1	78	32	8	14	0	4	4.4	76	0	17.76	0.000	
24.042	19:31:24.167	0000100000101011	1677	6549	1.99	.537	4.031	326	14	13	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
24.092	19:31:24.217	0000100000101011	1665	6437	1.971	.537	3.742	326	8	7	175	16	1	1	78	32	1	14	0	4	4.4	76	0	17.76	0.000	
24.142	19:31:24.267	0000100000101011	1679	6397	1.962	.537	3.671	326	5	4	175	16	1	1	78	32	0	14	0	4	4.163	76	0	17.2	0.000	
24.192	19:31:24.317	0000100000101011	1691	6333	1.949	.537	3.664	326	-1	-1	175	16	1	1	78	32	0	14	0	4	3.694	76	0	16.09	0.000	
24.243	19:31:24.368	0000100000101011	1671	6213	1.93	.537	3.585	326	-5	-5	175	16	1	1	78	32	0	14	0	4	3.125	76	0	14.73	0.000	
24.291	19:31:24.416	0000100000101011	1626	6293	1.949	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.827	76	0	14.03	0.000	
24.34	19:31:24.465	0000100000101011	1699	6293	1.945	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.666	76	0	13.64	0.000	
24.39	19:31:24.515	0000100000101011	1760	6237	1.928	.537	0	326	25	25	175	16	1	1	78	32	1	14	0	4	2.676	76	0	13.67	0.000	
24.441	19:31:24.566	0000100000101011	1759	6013	1.892	.537	0	330	25	25	175	16	1	1	78	32	1	14	0	4	2.676	76	0	13.67	0.000	
24.49	19:31:24.615	0000100000101011	1703	5965	1.896	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.686	76	0	13.69	0.000	
24.541	19:31:24.666	0000100000101011	1604	6173	1.929	.537	0	326	25	25	175	14	1	1	78	32	0	14	0	4	2.706	76	0	13.74	0.000	
24.592	19:31:24.717	0000100000101011	1518	6357	1.958	.537	0	326	24	23	175	14	1	1	78	32	0	14	0	4	2.797	76	0	13.96	0.000	
24.641	19:31:24.766	0000100000101011	1451	6549	2.002	.537	0	326	23	22	175	13	1	1	78	32	0	14	0	4	3.054	76	0	14.57	0.000	
24.691	19:31:24.816	0000100000101011	1383	6733	2.044	.537	0	322	23	21	175	16	1	1	78	32	0	14	0	4	3.382	76	0	15.34	0.000	
24.74	19:31:24.865	0000100000101011	1311	6925	2.095	.537	6.21	322	22	20	175	16	1	1	78	32	0	14	0	4	4.118	76	0	17.09	0.000	
24.789	19:31:24.914	0000100000101011	1235	7229	2.147	.537	6.406	318	19	18	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
24.842	19:31:24.967	0000100000101011	1264	7605	2.196	.537	6.437	318	17	16	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
24.889	19:31:25.014	0000100000101011	1430	7501	2.164	.537	5.375	318	19	18	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
24.94	19:31:25.065	0000100000101011	1589	7173	2.078	.537	4.156	318	23	21	175	18	1	1	78	32	1	14	0	4	4.4	76	0	17.76	0.000	
24.992	19:31:25.117	0000100000101011	1701	6693	2.003	.537	4.085	322	17	15	175	16	1	1	78	32	1	14	0	4	4.4	76	0	17.76	0.000	
25.041	19:31:25.166	0000100000101011	1682	6445	1.972	.537	3.906	326	12	11	175	16	1	1	78	32	1	14	0	4	4.4	76	0	17.76	0.000	
25.092	19:31:25.217	0000100000101011	1684	6365	1.961	.537	3.718	326	7	6	175	16	1	1	78	32	1	14	0	4	4.4	76	0	17.76	0.000	
25.142	19:31:25.267	0000100000101011	1717	6293	1.946	.537	3.71	326	1	1	175	16	1	1	78	32	7	14	0	4	3.926	76	0	16.64	0.000	
25.191	19:31:25.316	0000100000101011	1748	6165	1.916	.537	3.578	326	-4	-4	175	16	1	1	78	32	1	14	0	4	3.422	76	0	15.44	0.000	
25.241	19:31:25.366	0000100000101011	1672	6133	1.915	.537	0	330	25	25	175	16	1	1	78	32	0	14	0	4	3.084	76	0	14.64	0.000	
25.292	19:31:25.417	0000100000101011	1694	6205	1.934	.537	0	326	25	25	175	16	1	1	78	32	0	14	0	4	2.898	76	0	14.2	0.000	
25.342	19:31:25.467	0000100000101011	1809	6197	1.918	.537	0	326	25	25	175	16	1	1	78	32	3	14	0	4	2.858	76	0	14.1	0.000	
25.39	19:31:25.515	0000100000101011	1844	5989	1.874	.537	0	330	26	26	175	14	1	1	78	32	0	14	0	4	2.858	76	0	14.1	0.000	
25.44	19:31:25.565	0000100000101011	1773	5845	1.864	.541	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.757	76	0	13.86	0.000	
25.491	19:31:25.616	0000100000101011	1677	5965	1.892	.537	0	330	25	25	175	14	1	1	78	32	0	14	0	4	2.717	76	0	13.77	0.000	
25.541	19:31:25.666	0000100000101011	1595	6173	1.927	.537	0	326	24	24	175	13	1	1	78	32	0	14	0	4	2.706	76	0	13.74	0.000	
25.591	19:31:25.716	0000100000101011	1532	6317	1.965	.537	0	326	24	24	175	16	1	1	78	32	0	14	0	4	2.827	76	0	14.03	0.000	
25.639	19:31:25.764	0000100000101011	1425	6613	2.014	.537	0	326	23	22	175	16	1	1	78	32	0	14	0	4	3.2	76	0	14.91	0.000	
25.691	19:31:25.816	0000100000101011	1355	6805	2.054	.537	0	322	22	21	175	16	1	1	78	32	0	14	0	4	3.735	76	0	16.18	0.000	
25.742	19:31:25.867	0000100000101011	1282	7037	2.1	.537	6.179	322	20	19	175	17	1	1	78	32	0	14	0	4	4.309	76	0	17.55	0.000	
25.792	19:31:25.917	0000100000101011	1206	7309	2.155	.537	6.5	318	19	18	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
25.842	19:31:25.967	0000100000101011	1171	7589	2.207	.537	6.703	318	16	15	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
25.891	19:31:26.016	0000100000101011	1417	7533	2.181	.537	5.976	318	19	18	175	18	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
25.94	19:31:26.065	0000100000101011	1584	7213	2.108	.537	4.585	318	22	21	175	18	1	1	78	32	3	14	0	4	4.4	76	0	17.76	0.000	
25.992	19:31:26.117	0000100000101011	1700	6749	2.024	.537	4.21	322	17	15	175	16	1	1	78	32	0	14	0	4	4.4	76	0	17.76	0.000	
26.042	19:31:26.167	0000100000101011	1742	6413	1.963	.537	3.851	326	12	11	175	16	1	1	78	32	3	14	0	4	4.4	76	0	17.76	0.000	
26.091	19:31:26.216	0000100000101011	1683	6253	1.938	.537	3.671	326	7	7	175	16	1	1	78	32	0	14	0	4	3.644	76	0	15.97	0.000	
26.142	19:31:26.267	0000100000101011	1674	6261	1.948	.537	3.57	326	3	3	175	16	1	1	78	32	0	14	0	4	3.019	76	0	14.48	0.000	
26.192	19:31:26.317	0000100000101011	1704	6277	1.939	.537	3.585	326	-2	-2	175	16	1	1	78	32	0	14	0	4	2.848	76	0	14.08	0.000	
26.242	19:31:26.367	0000100000101011	1711	6189	1.923	.537	3.593	326	25	25	175	16	1	1	78	32	0	14	0	4	2.868	76	0	14.12	0.000	
26.291	19:31:26.416	0000100000101011	1709	6141	1.914	.537	0	330	25	25	175	16	1	1	78	32	0	14	0	4	2.737	76	0	13.81	0.000	
