[13B-REW 5.08][DL-340XB][AEM 30-0300 X Series]
Time(s)	RPM	PIM	PIM V	TPS V	InjFrPr	Inj +/-	IGL	IGT	FuelT	Oil	PC%	WG%	WtrT	AirT	Knock	BatV	Speed	???(2)	O2S	???	InjFrSc	AN1-AN2 Wide Band O2	AN2 raw	
21.196	2478	6629	2.014	1.069	6.609	415	25	25	175	16	1	1	17	12	3	14	0	291	.076	76	0	7.49	0.000	
21.247	2563	6549	1.991	1.069	6.562	415	25	25	175	16	1	1	17	12	0	14	0	294	.126	76	0	7.61	0.000	
21.296	2452	6509	1.987	1.069	6.492	415	25	25	175	16	1	1	17	12	0	14	0	291	.156	76	0	7.68	0.000	
21.347	2475	6653	2.016	1.069	6.578	415	25	25	175	16	1	1	17	12	1	14	0	291	.076	76	0	7.49	0.000	
21.397	2523	6541	1.99	1.069	6.585	415	25	25	175	16	1	1	17	12	4	14	0	293	.106	76	0	7.56	0.000	
21.446	2455	6557	2.001	1.069	6.515	415	25	25	175	16	1	1	17	12	0	14	0	291	.136	76	0	7.64	0.000	
21.498	2467	6661	2.019	1.069	6.617	415	25	25	175	16	1	1	17	12	1	14	0	292	.076	76	0	7.49	0.000	
21.547	2495	6597	1.996	1.069	6.625	415	25	25	175	16	1	1	17	12	7	14	0	292	.096	76	0	7.54	0.000	
21.596	2450	6597	2	1.069	6.546	415	25	25	175	16	1	1	17	12	0	14	0	291	.126	76	0	7.61	0.000	
21.647	2467	6677	2.019	1.069	6.593	415	25	25	175	16	1	1	17	12	0	14	0	291	.076	76	0	7.49	0.000	
21.696	2470	6597	2.003	1.064	6.695	415	25	25	175	16	1	1	17	12	7	14	0	291	.096	76	0	7.54	0.000	
21.745	2399	6677	2.023	1.069	6.593	411	24	24	175	16	1	1	18	12	0	14	0	275	.106	76	0	7.56	0.000	
21.796	2479	6749	2.032	1.064	6.625	411	25	25	175	16	1	1	18	12	0	14	0	276	.106	76	0	7.56	0.000	
21.847	2478	6557	1.992	1.069	6.5	411	25	25	175	16	1	1	18	12	4	14	0	276	.096	76	0	7.54	0.000	
21.897	2405	6653	2.027	1.069	6.492	411	25	25	175	16	1	1	18	12	0	14	0	276	.086	76	0	7.52	0.000	
21.945	2516	6717	2.02	1.064	6.648	411	25	25	175	16	1	1	18	12	0	14	0	277	.156	76	0	7.68	0.000	
21.994	2461	6565	1.992	1.069	6.515	411	25	25	175	16	1	1	18	12	3	14	0	277	.086	76	0	7.52	0.000	
22.046	2445	6693	2.036	1.069	6.601	411	25	25	175	16	1	1	18	12	0	14	0	276	.086	76	0	7.52	0.000	
22.096	2455	6597	2.003	1.069	6.554	411	25	25	175	16	1	1	18	12	0	14	0	276	.146	76	0	7.66	0.000	
22.147	2412	6605	2.016	1.069	6.515	411	25	25	175	16	1	1	18	12	7	14	0	276	.156	76	0	7.68	0.000	
22.199	2436	6717	2.026	1.069	6.585	411	25	25	175	16	1	1	18	12	3	14	0	276	.076	76	0	7.49	0.000	
22.247	2400	6637	2.012	1.069	6.585	411	25	25	175	16	1	1	18	12	0	14	0	276	.136	76	0	7.64	0.000	
22.297	2420	6765	2.034	1.069	6.625	411	24	24	175	16	1	1	18	12	2	14	0	276	.156	76	0	7.68	0.000	
22.347	2441	6709	2.025	1.069	6.648	411	25	25	175	16	1	1	18	12	2	14	0	276	.076	76	0	7.49	0.000	
22.397	2450	6629	2.01	1.064	6.593	411	25	25	175	16	1	1	18	12	0	14	0	276	.126	76	0	7.61	0.000	
22.447	2450	6661	2.015	1.069	6.531	411	25	25	175	16	1	1	18	12	0	14	0	276	.146	76	0	7.66	0.000	
22.497	2418	6685	2.025	1.069	6.523	411	25	25	175	16	1	1	18	12	2	14	0	276	.076	76	0	7.49	0.000	
22.548	2462	6677	2.019	1.069	6.609	411	25	25	175	16	1	1	18	12	0	14	0	276	.106	76	0	7.56	0.000	
22.596	2443	6669	2.017	1.069	6.523	411	25	25	175	16	1	1	18	12	1	14	0	276	.146	76	0	7.66	0.000	
22.648	2396	6701	2.027	1.069	6.531	411	24	24	175	16	1	1	18	12	1	14	0	275	.076	76	0	7.49	0.000	
22.696	2442	6725	2.023	1.069	6.648	411	25	25	175	16	1	1	18	12	0	14	0	276	.096	76	0	7.54	0.000	
22.746	2402	6677	2.017	1.069	6.562	411	25	25	175	16	1	1	18	12	1	14	0	276	.116	76	0	7.59	0.000	
22.796	2374	6789	2.037	1.069	6.64	411	24	24	175	16	1	1	18	12	1	14	0	276	.106	76	0	7.56	0.000	
22.848	2417	6749	2.026	1.069	6.679	411	25	25	175	16	1	1	18	12	0	14	0	276	.086	76	0	7.52	0.000	
22.898	2380	6733	2.023	1.069	6.601	411	24	24	175	16	1	1	18	12	0	14	0	276	.096	76	0	7.54	0.000	
22.947	2346	6813	2.047	1.064	6.656	411	24	24	175	16	1	1	18	12	1	14	0	274	.126	76	0	7.61	0.000	
22.997	2480	6821	2.034	1.064	6.781	411	24	24	175	16	1	1	18	12	0	14	0	276	.116	76	0	7.59	0.000	
23.047	2402	6685	2.017	1.069	6.578	411	25	25	175	16	1	1	18	12	3	14	0	276	.086	76	0	7.52	0.000	
23.095	2407	6781	2.036	1.069	6.656	411	24	24	175	16	1	1	18	12	3	14	0	276	.146	76	0	7.66	0.000	
23.148	2393	6677	2.012	1.064	6.625	411	24	24	175	16	1	1	18	12	0	14	0	275	.146	76	0	7.66	0.000	
23.196	2365	6789	2.037	1.069	6.656	411	24	24	175	16	1	1	18	12	0	14	0	275	.076	76	0	7.49	0.000	
23.249	2479	6813	2.031	1.069	6.757	411	24	24	175	16	1	1	18	12	1	14	0	276	.126	76	0	7.61	0.000	
23.296	2375	6669	2.02	1.069	6.554	411	24	24	175	16	1	1	18	12	0	14	0	276	.156	76	0	7.68	0.000	
23.347	2469	6861	2.049	1.069	6.726	411	24	24	175	16	1	1	18	12	0	14	0	276	.076	76	0	7.49	0.000	
23.398	2496	6581	1.998	1.069	6.601	411	25	25	175	16	1	1	18	12	8	14	0	277	.116	76	0	7.59	0.000	
23.448	2400	6605	2.01	1.069	6.46	411	25	25	175	16	1	1	18	12	0	14	0	276	.136	76	0	7.64	0.000	
23.5	2458	6741	2.032	1.069	6.57	411	25	25	175	16	1	1	18	12	0	14	0	276	.066	76	0	7.47	0.000	
23.548	2462	6581	1.997	1.069	6.609	411	25	25	175	16	1	1	18	12	3	14	0	276	.106	76	0	7.56	0.000	
23.598	2396	6677	2.027	1.069	6.5	411	24	24	175	16	1	1	18	12	0	14	0	275	.126	76	0	7.61	0.000	
23.647	2503	6757	2.023	1.069	6.679	411	24	24	175	16	1	1	18	12	0	14	0	277	.076	76	0	7.49	0.000	
23.696	2446	6613	2.004	1.064	6.539	411	25	25	175	16	1	1	18	12	2	14	0	276	.096	76	0	7.54	0.000	
23.746	2457	6613	2.011	1.069	6.531	411	25	25	175	16	1	1	18	12	0	14	0	276	.106	76	0	7.56	0.000	
23.796	2459	6653	2.015	1.069	6.562	411	25	25	175	16	1	1	18	12	0	14	0	276	.086	76	0	7.52	0.000	
23.847	2462	6653	2.015	1.069	6.57	411	25	25	175	16	1	1	18	12	4	14	0	276	.086	76	0	7.52	0.000	
23.897	2452	6589	2.006	1.064	6.515	411	25	25	175	16	1	1	18	12	0	14	0	276	.096	76	0	7.54	0.000	
23.946	2507	6605	2.005	1.069	6.578	411	25	25	175	16	1	1	18	12	0	14	0	277	.076	76	0	7.49	0.000	
23.997	2467	6549	1.997	1.069	6.484	411	25	25	175	16	1	1	18	12	2	14	0	276	.086	76	0	7.52	0.000	
24.047	2458	6709	2.023	1.069	6.523	411	25	25	175	16	1	1	18	12	2	14	0	276	.086	76	0	7.52	0.000	
24.099	2420	6661	2.017	1.069	6.546	411	25	25	175	16	1	1	18	12	0	14	0	276	.146	76	0	7.66	0.000	
24.147	2408	6669	2.016	1.069	6.578	411	25	25	175	16	1	1	18	12	0	14	0	276	.146	76	0	7.66	0.000	
24.2	2385	6701	2.027	1.064	6.57	411	24	24	175	16	1	1	18	12	0	14	0	275	.076	76	0	7.49	0.000	
24.249	2435	6733	2.032	1.069	6.695	411	25	25	175	16	1	1	18	12	0	14	0	276	.136	76	0	7.64	0.000	
24.299	2459	6653	2.01	1.069	6.593	411	25	25	175	16	1	1	18	12	1	14	0	276	.156	76	0	7.68	0.000	
24.348	2417	6637	2.014	1.069	6.523	411	25	25	175	16	1	1	18	12	4	14	0	276	.076	76	0	7.49	0.000	
24.398	2439	6677	2.017	1.069	6.632	411	25	25	175	16	1	1	18	12	0	14	0	276	.136	76	0	7.64	0.000	
24.447	2458	6653	2.01	1.064	6.585	411	25	25	175	16	1	1	18	12	0	14	0	276	.156	76	0	7.68	0.000	
24.498	2408	6669	2.029	1.069	6.523	411	25	25	175	16	1	1	18	12	3	14	0	276	.076	76	0	7.49	0.000	
24.546	2445	6677	2.024	1.069	6.625	411	25	25	175	16	1	1	18	12	0	14	0	276	.116	76	0	7.59	0.000	
24.598	2435	6677	2.015	1.069	6.554	411	25	25	175	16	1	1	18	12	0	14	0	276	.136	76	0	7.64	0.000	
24.648	2403	6669	2.017	1.064	6.57	411	25	25	175	16	1	1	18	12	3	14	0	276	.076	76	0	7.49	0.000	
24.698	2410	6789	2.041	1.069	6.593	411	24	24	175	16	1	1	18	12	0	14	0	276	.106	76	0	7.56	0.000	
24.749	2366	6749	2.033	1.064	6.617	411	24	24	175	16	1	1	18	12	0	14	0	275	.106	76	0	7.56	0.000	
24.799	2407	6773	2.036	1.069	6.64	411	24	24	175	16	1	1	18	12	4	14	0	276	.066	76	0	7.47	0.000	
24.847	2424	6685	2.021	1.069	6.71	411	25	25	175	16	1	1	18	12	0	14	0	276	.096	76	0	7.54	0.000	
24.898	2427	6677	2.019	1.069	6.609	411	25	25	175	16	1	1	18	12	1	14	0	276	.106	76	0	7.56	0.000	
24.948	2450	6677	2.015	1.069	6.601	411	25	25	175	16	1	1	18	12	6	14	0	276	.066	76	0	7.47	0.000	
24.997	2431	6669	2.023	1.064	6.593	411	25	25	175	16	1	1	18	12	0	14	0	276	.086	76	0	7.52	0.000	
25.046	2457	6637	2.013	1.069	6.562	411	25	25	175	16	1	1	18	12	0	14	0	276	.096	76	0	7.54	0.000	
25.098	2496	6605	1.998	1.069	6.531	411	25	25	175	16	1	1	18	12	2	14	0	277	.136	76	0	7.64	0.000	
25.149	2463	6613	2.015	1.069	6.531	411	25	25	175	16	1	1	18	12	0	14	0	276	.106	76	0	7.56	0.000	
25.199	2462	6573	2	1.069	6.5	411	25	25	175	16	1	1	18	12	3	14	0	277	.076	76	0	7.49	0.000	
25.25	2461	6653	2.008	1.069	6.57	411	25	25	175	16	1	1	18	12	4	14	0	276	.136	76	0	7.64	0.000	
25.298	2515	6653	2.014	1.069	6.57	411	25	25	175	16	1	1	18	12	2	14	0	277	.146	76	0	7.66	0.000	
25.348	2469	6565	1.996	1.069	6.476	411	25	25	175	16	1	1	18	12	0	14	0	277	.076	76	0	7.49	0.000	
25.4	2442	6557	2.001	1.069	6.523	411	25	25	175	16	1	1	18	12	0	14	0	276	.126	76	0	7.61	0.000	
25.45	2504	6645	2.006	1.069	6.562	411	25	25	175	16	1	1	18	12	5	14	0	277	.146	76	0	7.66	0.000	
25.499	2470	6557	1.993	1.064	6.5	411	25	25	175	16	1	1	18	12	0	14	0	277	.076	76	0	7.49	0.000	
25.548	2449	6565	2.003	1.069	6.531	411	25	25	175	16	1	1	18	12	0	14	0	276	.116	76	0	7.59	0.000	
25.599	2523	6637	2.002	1.069	6.562	411	25	25	175	16	1	1	18	12	2	14	0	277	.116	76	0	7.59	0.000	
25.647	2432	6541	2.003	1.069	6.468	411	25	25	175	16	1	1	18	12	0	14	0	276	.076	76	0	7.49	0.000	
25.7	2551	6637	2.011	1.064	6.625	411	25	25	175	16	1	1	18	12	0	14	0	278	.096	76	0	7.54	0.000	
25.749	2496	6437	1.973	1.069	6.484	411	26	26	175	16	1	1	18	12	2	14	0	277	.116	76	0	7.59	0.000	
25.8	2506	6613	2.012	1.069	6.453	411	25	25	175	16	1	1	18	12	0	14	0	277	.066	76	0	7.47	0.000	
25.848	2524	6541	1.986	1.069	6.484	411	25	25	175	16	1	1	18	12	0	14	0	278	.096	76	0	7.54	0.000	
25.9	2461	6541	2.004	1.069	6.468	411	25	25	175	16	1	1	18	12	7	14	0	276	.096	76	0	7.54	0.000	
25.947	2495	6573	2.004	1.069	6.5	411	25	25	175	16	1	1	18	12	0	14	0	277	.066	76	0	7.47	0.000	
25.998	2478	6533	1.989	1.069	6.523	411	25	25	175	16	1	1	18	12	0	14	0	276	.086	76	0	7.52	0.000	
26.048	2500	6629	2.01	1.064	6.507	411	25	25	175	16	1	1	18	12	0	14	0	277	.086	76	0	7.52	0.000	
26.099	2487	6573	1.999	1.069	6.484	411	25	25	175	16	1	1	18	12	1	14	0	277	.136	76	0	7.64	0.000	
26.146	2471	6517	1.988	1.069	6.5	411	25	25	175	16	1	1	18	12	0	14	0	276	.076	76	0	7.49	0.000	
26.197	2497	6653	2.008	1.069	6.507	411	25	25	175	16	1	1	18	12	1	14	0	277	.086	76	0	7.52	0.000	
26.247	2500	6589	1.994	1.069	6.492	411	25	25	175	16	1	1	18	12	3	14	0	277	.136	76	0	7.64	0.000	
26.298	2460	6541	1.992	1.069	6.492	411	25	25	175	16	1	1	18	12	0	14	0	277	.116	76	0	7.59	0.000	
26.348	2465	6589	2.001	1.064	6.515	411	25	25	175	16	1	1	18	12	0	14	0	276	.076	76	0	7.49	0.000	
26.396	2450	6605	2.003	1.069	6.492	411	25	25	175	16	1	1	18	12	0	14	0	276	.136	76	0	7.64	0.000	
26.446	2456	6613	2.014	1.064	6.554	411	25	25	175	16	1	1	18	12	0	14	0	276	.146	76	0	7.66	0.000	
26.497	2467	6589	2.004	1.064	6.593	411	25	25	175	16	1	1	18	12	2	14	0	276	.076	76	0	7.49	0.000	
26.547	2388	6589	2.001	1.069	6.476	411	25	25	175	16	1	1	18	12	2	14	0	275	.126	76	0	7.61	0.000	
26.597	2482	6797	2.04	1.069	6.625	411	24	24	175	16	1	1	18	12	0	14	0	277	.146	76	0	7.66	0.000	
26.649	2463	6597	2.004	1.064	6.523	411	25	25	175	16	1	1	18	12	2	14	0	276	.076	76	0	7.49	0.000	
26.699	2458	6653	2.016	1.069	6.554	411	25	25	175	16	1	1	18	12	2	14	0	276	.116	76	0	7.59	0.000	
26.748	2512	6661	2.008	1.064	6.585	411	25	25	175	16	1	1	18	12	0	14	0	277	.126	76	0	7.61	0.000	
26.801	2468	6621	2.009	1.064	6.515	411	25	25	175	16	1	1	18	12	0	14	0	276	.066	76	0	7.47	0.000	
26.849	2419	6621	2.008	1.069	6.515	411	25	25	175	16	1	1	18	12	1	14	0	276	.106	76	0	7.56	0.000	
26.899	2431	6653	2.014	1.069	6.593	411	25	25	175	16	1	1	18	12	1	14	0	276	.116	76	0	7.59	0.000	
26.948	2463	6685	2.019	1.069	6.539	411	25	25	175	16	1	1	18	12	0	14	0	276	.066	76	0	7.47	0.000	
26.999	2414	6677	2.023	1.069	6.539	411	25	25	175	16	1	1	18	12	3	14	0	276	.086	76	0	7.52	0.000	
27.049	2490	6709	2.02	1.064	6.617	411	25	25	175	16	1	1	18	12	3	14	0	276	.096	76	0	7.54	0.000	
27.099	2454	6573	1.996	1.069	6.5	411	25	25	175	16	1	1	18	12	0	14	0	276	.106	76	0	7.56	0.000	
27.148	2374	6669	2.027	1.064	6.531	411	24	24	175	16	1	1	18	12	0	14	0	275	.086	76	0	7.52	0.000	
27.198	2516	6749	2.022	1.069	6.679	411	25	25	175	16	1	1	18	12	5	14	0	277	.086	76	0	7.52	0.000	
27.248	2480	6565	1.994	1.069	6.5	411	25	25	175	16	1	1	18	12	0	14	0	277	.136	76	0	7.64	0.000	
27.298	2442	6661	2.02	1.064	6.515	411	25	25	175	16	1	1	18	12	0	14	0	276	.076	76	0	7.49	0.000	
27.348	2551	6557	1.992	1.069	6.593	411	25	25	175	16	1	1	18	12	1	14	0	279	.086	76	0	7.52	0.000	
27.398	2466	6429	1.975	1.069	6.406	411	26	26	175	16	1	1	18	12	0	14	0	276	.136	76	0	7.64	0.000	
27.449	2455	6669	2.019	1.064	6.492	411	25	25	175	16	1	1	18	12	0	14	0	276	.146	76	0	7.66	0.000	
27.501	2515	6589	1.994	1.069	6.515	411	25	25	175	16	1	1	18	12	6	14	0	277	.076	76	0	7.49	0.000	
27.549	2459	6501	1.989	1.069	6.437	411	25	25	175	16	1	1	18	12	0	14	0	276	.126	76	0	7.61	0.000	
27.598	2475	6621	2.001	1.064	6.531	411	25	25	175	16	1	1	18	12	0	14	0	276	.146	76	0	7.66	0.000	
27.649	2453	6629	2.003	1.064	6.546	411	25	25	175	16	1	1	18	12	1	14	0	276	.066	76	0	7.47	0.000	
27.699	2404	6613	2.007	1.064	6.484	411	25	25	175	16	1	1	18	12	1	14	0	276	.096	76	0	7.54	0.000	
27.748	2454	6709	2.024	1.069	6.632	411	25	25	175	16	1	1	18	12	0	14	0	276	.126	76	0	7.61	0.000	
27.799	2483	6613	2.006	1.069	6.546	411	25	25	175	16	1	1	18	12	0	14	0	277	.066	76	0	7.47	0.000	
27.848	2435	6589	2.001	1.069	6.484	411	25	25	175	16	1	1	18	12	1	14	0	276	.096	76	0	7.54	0.000	
27.899	2437	6709	2.027	1.069	6.585	411	25	25	175	16	1	1	18	12	0	14	0	276	.106	76	0	7.56	0.000	
27.949	2495	6637	2.009	1.069	6.585	411	25	25	175	16	1	1	18	12	0	14	0	277	.066	76	0	7.47	0.000	
27.998	2405	6589	2.014	1.069	6.484	411	25	25	175	16	1	1	18	12	8	14	0	276	.086	76	0	7.52	0.000	
28.049	2476	6717	2.022	1.069	6.656	411	25	25	175	16	1	1	18	12	0	14	0	276	.106	76	0	7.56	0.000	
28.098	2390	6589	2.007	1.064	6.531	411	25	25	175	16	1	1	18	12	0	14	0	275	.096	76	0	7.54	0.000	
28.148	2409	6821	2.045	1.069	6.617	411	24	24	175	16	1	1	18	12	5	14	0	276	.086	76	0	7.52	0.000	
28.198	2450	6677	2.012	1.069	6.648	411	25	25	175	16	1	1	18	12	0	14	0	276	.086	76	0	7.52	0.000	
28.247	2413	6669	2.018	1.064	6.562	411	25	25	175	16	1	1	18	12	0	14	0	276	.126	76	0	7.61	0.000	
28.297	2457	6749	2.027	1.069	6.609	411	25	25	175	16	1	1	18	12	0	14	0	276	.096	76	0	7.54	0.000	
28.349	2408	6677	2.017	1.064	6.593	411	25	25	175	16	1	1	18	12	0	14	0	276	.086	76	0	7.52	0.000	
28.398	2388	6789	2.039	1.069	6.585	411	24	24	175	16	1	1	18	12	1	14	0	275	.136	76	0	7.64	0.000	
28.447	2446	6733	2.023	1.064	6.664	411	25	25	175	16	1	1	18	12	2	14	0	276	.136	76	0	7.64	0.000	
28.497	2349	6637	2.018	1.064	6.562	411	25	25	175	16	1	1	18	12	0	14	0	275	.076	76	0	7.49	0.000	
28.548	2361	6885	2.06	1.069	6.656	411	24	24	175	16	1	1	18	12	2	14	0	275	.136	76	0	7.64	0.000	
28.597	2439	6773	2.028	1.064	6.734	411	24	24	175	16	1	1	18	12	2	14	0	276	.146	76	0	7.66	0.000	
28.647	2365	6709	2.026	1.064	6.625	411	24	24	175	16	1	1	18	12	0	14	0	275	.076	76	0	7.49	0.000	
28.697	2427	6829	2.047	1.064	6.687	411	24	24	175	16	1	1	18	12	0	14	0	276	.126	76	0	7.61	0.000	
28.747	2438	6677	2.015	1.069	6.625	411	25	25	175	16	1	1	18	12	1	14	0	276	.126	76	0	7.61	0.000	
28.797	2434	6733	2.022	1.064	6.57	411	25	25	175	16	1	1	18	12	0	14	0	276	.076	76	0	7.49	0.000	
28.847	2417	6709	2.028	1.064	6.593	411	25	25	175	16	1	1	18	12	0	14	0	276	.106	76	0	7.56	0.000	
28.897	2433	6717	2.027	1.064	6.64	411	25	25	175	16	1	1	18	12	3	14	0	276	.106	76	0	7.56	0.000	
28.949	2449	6637	2.014	1.069	6.539	411	25	25	175	16	1	1	18	12	0	14	0	276	.066	76	0	7.47	0.000	
28.997	2476	6677	2.017	1.069	6.57	411	25	25	175	16	1	1	18	12	0	14	0	276	.086	76	0	7.52	0.000	
29.046	2436	6613	2.006	1.064	6.539	411	25	25	175	16	1	1	18	12	0	14	0	276	.116	76	0	7.59	0.000	
29.098	2453	6637	2.014	1.069	6.546	411	25	25	175	16	1	1	18	12	0	14	0	276	.066	76	0	7.47	0.000	
29.147	2452	6653	2.015	1.069	6.531	411	25	25	175	16	1	1	18	12	1	14	0	276	.086	76	0	7.52	0.000	
29.197	2429	6629	2.006	1.069	6.617	411	25	25	175	16	1	1	18	12	4	14	0	276	.086	76	0	7.52	0.000	
29.247	2403	6717	2.033	1.069	6.539	411	25	25	175	16	1	1	18	12	0	14	0	276	.136	76	0	7.64	0.000	
29.297	2515	6725	2.015	1.069	6.648	411	25	25	175	16	1	1	18	12	1	14	0	277	.106	76	0	7.56	0.000	
29.345	2491	6597	1.997	1.064	6.523	411	25	25	175	16	1	1	18	12	2	14	0	277	.086	76	0	7.52	0.000	
29.4	2419	6629	2.01	1.069	6.515	411	25	25	175	16	1	1	18	12	0	14	0	276	.136	76	0	7.64	0.000	
29.449	2457	6653	2.014	1.069	6.64	411	25	25	175	16	1	1	18	12	0	14	0	276	.126	76	0	7.61	0.000	
29.498	2450	6589	1.999	1.069	6.546	411	25	25	175	16	1	1	18	12	0	14	0	276	.076	76	0	7.49	0.000	
29.549	2411	6669	2.015	1.069	6.546	411	25	25	175	16	1	1	18	12	0	14	0	276	.126	76	0	7.61	0.000	
29.598	2457	6693	2.015	1.069	6.664	411	25	25	175	16	1	1	18	12	2	14	0	276	.126	76	0	7.61	0.000	
29.649	2482	6621	2.001	1.064	6.554	411	25	25	175	16	1	1	18	12	0	14	0	276	.076	76	0	7.49	0.000	
29.7	2448	6613	2.001	1.069	6.468	411	25	25	175	16	1	1	18	12	0	14	0	276	.116	76	0	7.59	0.000	
29.749	2463	6685	2.023	1.069	6.562	411	25	25	175	16	1	1	18	12	1	14	0	276	.116	76	0	7.59	0.000	
29.799	2456	6597	1.998	1.069	6.523	411	25	25	175	16	1	1	18	12	0	14	0	276	.066	76	0	7.47	0.000	
29.851	2376	6621	2.01	1.064	6.484	411	25	25	175	16	1	1	18	12	4	14	0	275	.096	76	0	7.54	0.000	
29.899	2383	6733	2.036	1.069	6.648	411	24	24	175	16	1	1	18	12	1	14	0	275	.106	76	0	7.56	0.000	
29.948	2425	6701	2.02	1.069	6.625	411	25	25	175	16	1	1	18	12	2	14	0	276	.066	76	0	7.47	0.000	
30	2401	6733	2.028	1.064	6.562	411	25	25	175	16	1	1	18	12	4	14	0	275	.096	76	0	7.54	0.000	
30.048	2427	6709	2.032	1.069	6.648	411	25	25	175	16	1	1	18	12	0	14	0	276	.106	76	0	7.56	0.000	
30.099	2427	6709	2.019	1.064	6.593	411	25	25	175	16	1	1	18	12	1	14	0	276	.066	76	0	7.47	0.000	
30.148	2416	6749	2.028	1.069	6.546	411	25	25	175	16	1	1	18	12	2	14	0	276	.086	76	0	7.52	0.000	
30.198	2413	6685	2.031	1.064	6.648	411	25	25	175	16	1	1	18	12	0	14	0	276	.096	76	0	7.54	0.000	
30.247	2406	6701	2.028	1.064	6.593	411	25	25	175	16	1	1	18	12	0	14	0	276	.066	76	0	7.47	0.000	
30.298	2435	6749	2.028	1.069	6.609	411	25	25	175	16	1	1	18	12	3	14	0	276	.086	76	0	7.52	0.000	
30.348	2443	6717	2.027	1.069	6.64	411	25	25	175	16	1	1	18	12	0	14	0	276	.086	76	0	7.52	0.000	
30.397	2415	6709	2.024	1.064	6.593	411	25	25	175	16	1	1	18	12	0	14	0	276	.126	76	0	7.61	0.000	
30.446	2430	6709	2.024	1.069	6.585	411	25	25	175	16	1	1	18	12	3	14	0	276	.076	76	0	7.49	0.000	
30.497	2445	6725	2.027	1.069	6.585	411	25	25	175	16	1	1	18	12	0	14	0	276	.086	76	0	7.52	0.000	
30.547	2448	6653	2.014	1.069	6.593	411	25	25	175	16	1	1	18	12	0	14	0	276	.116	76	0	7.59	0.000	
30.596	2446	6637	2.013	1.069	6.523	411	25	25	175	16	1	1	18	12	2	14	0	276	.076	76	0	7.49	0.000	
30.647	2485	6693	2.024	1.069	6.632	411	25	25	175	16	1	1	18	12	0	14	0	276	.076	76	0	7.49	0.000	
30.697	2458	6549	1.998	1.069	6.523	411	25	25	175	16	1	1	18	12	0	14	0	276	.136	76	0	7.64	0.000	
30.749	2394	6589	2.014	1.069	6.507	411	25	25	175	16	1	1	18	12	1	14	0	275	.136	76	0	7.64	0.000	
30.798	2490	6693	2.017	1.069	6.609	411	25	25	175	16	1	1	18	12	0	14	0	277	.076	76	0	7.49	0.000	
30.848	2403	6565	2.004	1.069	6.492	411	25	25	175	16	1	1	18	12	0	14	0	276	.136	76	0	7.64	0.000	
30.899	2401	6773	2.047	1.069	6.656	411	24	24	175	16	1	1	18	12	3	14	0	276	.126	76	0	7.61	0.000	
30.948	2519	6693	2.015	1.064	6.617	411	25	25	175	16	1	1	18	12	0	14	0	277	.076	76	0	7.49	0.000	
31.001	2430	6621	2.008	1.064	6.515	411	25	25	175	16	1	1	18	12	0	14	0	276	.106	76	0	7.56	0.000	
31.048	2477	6709	2.024	1.064	6.585	411	25	25	175	16	1	1	18	12	2	14	0	276	.126	76	0	7.61	0.000	
31.099	2533	6549	1.992	1.064	6.546	411	25	25	175	16	1	1	18	12	4	14	0	278	.066	76	0	7.47	0.000	
31.15	2442	6533	1.994	1.069	6.437	411	25	25	175	16	1	1	18	12	0	14	0	276	.106	76	0	7.56	0.000	
31.197	2506	6661	2.017	1.069	6.515	411	25	25	175	16	1	1	18	12	1	14	0	277	.116	76	0	7.59	0.000	
31.249	2512	6493	1.986	1.069	6.484	411	26	26	175	16	1	1	18	12	4	14	0	277	.066	76	0	7.47	0.000	
31.296	2490	6557	1.991	1.069	6.453	411	25	25	175	16	1	1	18	12	0	14	0	277	.086	76	0	7.52	0.000	
31.347	2489	6573	1.999	1.069	6.46	411	25	25	175	16	1	1	18	12	0	14	0	276	.096	76	0	7.54	0.000	
31.397	2467	6573	2	1.069	6.539	411	25	25	175	16	1	1	18	12	1	14	0	276	.066	76	0	7.47	0.000	
31.449	2476	6557	1.997	1.064	6.492	411	25	25	175	16	1	1	18	12	0	14	0	277	.076	76	0	7.49	0.000	
31.498	2454	6677	2.017	1.069	6.476	411	25	25	175	16	1	1	18	12	0	14	0	276	.096	76	0	7.54	0.000	
31.548	2517	6613	2.002	1.069	6.539	411	25	25	175	16	1	1	18	12	9	14	0	277	.076	76	0	7.49	0.000	
31.598	2473	6485	1.989	1.069	6.421	411	26	26	175	16	1	1	18	12	0	14	0	276	.076	76	0	7.49	0.000	
31.649	2485	6613	2.007	1.069	6.531	411	25	25	175	16	1	1	18	12	0	14	0	277	.076	76	0	7.49	0.000	
31.701	2455	6533	1.992	1.064	6.484	411	25	25	175	16	1	1	18	12	4	14	0	277	.136	76	0	7.64	0.000	
31.747	2429	6565	2.014	1.069	6.476	411	25	25	175	16	1	1	18	12	0	14	0	276	.146	76	0	7.66	0.000	
31.799	2441	6637	2.011	1.069	6.585	411	25	25	175	16	1	1	18	12	0	14	0	276	.076	76	0	7.49	0.000	
31.848	2486	6621	2.009	1.064	6.531	411	25	25	175	16	1	1	18	12	2	14	0	276	.136	76	0	7.64	0.000	
31.899	2385	6605	2.007	1.064	6.484	411	25	25	175	16	1	1	18	12	1	14	0	275	.136	76	0	7.64	0.000	
31.948	2450	6741	2.032	1.069	6.664	411	25	25	175	16	1	1	18	12	0	14	0	276	.076	76	0	7.49	0.000	
