[13B-REW 5.08][DL-340XB][AEM 30-0334 X Series]
Time(s)	Clock    	Switches        	RPM	PIM	PIM V	TPS V	InjFrPr	Inj +/-	IGL	IGT	FuelT	Oil	PC%	WG%	WtrT	AirT	Knock	BatV	Speed	???(2)	O2S	???	InjFrSc	AN1-AN2 Wide Band O2	AN2 raw	
838.54	17:30:01.514	1000100000101011	1189	7717	2.229	.454	0	256	15	14	175	18	1	1	95	50	0	13.5	13	283	4.4	76	0	17.76	0.000	
838.589	17:30:01.563	1000100000101011	1096	8021	2.285	.458	5.332	256	13	11	175	18	1	1	95	50	0	13.5	17	284	4.4	76	0	17.76	0.000	
838.639	17:30:01.613	1000100000101011	994	8293	2.332	.454	5.636	256	12	9	175	19	1	1	95	50	0	13.5	17	278	4.4	76	0	17.76	0.000	
838.688	17:30:01.662	1000100000101011	995	8445	2.368	.454	5.761	256	11	8	175	20	1	1	95	50	0	13.5	18	278	4.4	76	0	17.76	0.000	
838.739	17:30:01.713	1000100000101011	1124	8453	2.349	.454	5.316	256	-4	-7	175	20	1	1	95	50	0	13.5	19	286	4.42	76	0	17.81	0.000	
838.789	17:30:01.763	1000100000101011	1219	8245	2.298	.454	5.019	256	3	2	175	18	1	1	95	50	0	13.6	21	290	4.42	76	0	17.81	0.000	
838.84	17:30:01.814	1000100000101011	1436	7821	2.231	.454	4.878	256	10	9	175	18	1	1	95	50	0	13.5	22	300	4.42	76	0	17.81	0.000	
838.891	17:30:01.865	1000100000101011	1541	7541	2.164	.454	4.722	256	17	15	175	18	1	1	95	50	0	13.5	24	306	4.42	76	0	17.81	0.000	
838.938	17:30:01.912	1000100000101011	1613	7213	2.116	.454	4.519	256	13	12	175	18	1	1	95	50	0	13.5	24	310	4.42	76	0	17.81	0.000	
838.99	17:30:01.964	1000100000101011	1665	7013	2.08	.454	4.457	256	9	7	175	18	1	1	95	50	0	13.5	24	312	4.224	76	0	17.34	0.000	
839.04	17:30:02.014	1000100000101011	1736	6789	2.041	.454	4.324	256	4	2	175	18	1	1	95	50	0	13.5	24	316	3.498	76	0	15.62	0.000	
839.091	17:30:02.065	1000100000101011	1751	6661	2.013	.454	4.253	256	1	0	175	18	1	1	95	50	0	13.5	24	316	2.908	76	0	14.22	0.000	
839.14	17:30:02.114	1000100000101011	1703	6597	2.005	.454	4.207	256	-4	-5	175	18	1	1	95	50	0	13.5	24	316	2.575	76	0	13.43	0.000	
839.19	17:30:02.164	1000100000101011	1685	6597	2.008	.458	0	256	25	24	175	18	1	1	95	50	0	13.5	24	312	2.439	76	0	13.11	0.000	
839.24	17:30:02.214	1000100000101011	1747	6605	2.001	.458	0	256	25	24	175	18	1	1	95	50	0	13.5	24	310	2.46	76	0	13.16	0.000	
839.291	17:30:02.265	1000100000101011	1787	6437	1.969	.454	0	256	25	24	175	18	1	1	95	50	0	13.6	24	308	2.46	76	0	13.16	0.000	
839.34	17:30:02.314	1000100000101011	1734	6413	1.971	.454	0	256	25	24	175	16	1	1	95	50	0	13.5	24	305	2.389	76	0	12.99	0.000	
839.39	17:30:02.364	1000100000101011	1651	6477	1.983	.454	0	256	25	24	175	16	1	1	95	50	0	13.5	24	301	2.318	76	0	12.82	0.000	
839.44	17:30:02.414	1000100000101011	1585	6637	2.027	.458	0	256	24	23	175	16	1	1	95	50	0	13.5	24	297	2.359	76	0	12.92	0.000	
839.49	17:30:02.464	1000100000101011	1474	6917	2.07	.454	0	256	23	22	175	18	1	1	95	50	0	13.5	24	292	2.545	76	0	13.36	0.000	
839.541	17:30:02.515	1000100000101011	1402	7125	2.118	.454	0	256	22	20	175	18	1	1	95	50	0	13.5	24	289	2.933	76	0	14.28	0.000	
839.591	17:30:02.565	1000100000101011	1326	7341	2.161	.454	0	256	19	18	175	18	1	1	95	50	0	13.6	2	265	3.81	76	0	16.36	0.000	
839.64	17:30:02.614	1000100000101011	1244	7565	2.197	.454	0	256	17	16	175	18	1	1	95	50	0	13.5	9	282	4.4	76	0	17.76	0.000	
839.69	17:30:02.664	1000100000101011	1157	7829	2.259	.454	5.121	256	15	14	175	18	1	1	95	50	0	13.5	13	286	4.4	76	0	17.76	0.000	
839.738	17:30:02.712	1000100000101011	1060	8117	2.305	.458	5.417	256	13	10	175	18	1	1	95	50	0	13.5	15	282	4.41	76	0	17.79	0.000	
839.79	17:30:02.764	1000100000101011	1004	8413	2.354	.458	5.777	256	11	8	175	18	1	1	95	50	0	13.5	17	280	4.41	76	0	17.79	0.000	
839.839	17:30:02.813	1000100000101011	1128	8461	2.358	.454	5.402	256	-4	-7	175	20	1	1	95	50	0	13.6	18	286	4.41	76	0	17.79	0.000	
839.89	17:30:02.864	1000100000101011	1249	8213	2.306	.454	5.136	256	3	2	175	20	1	1	95	50	0	13.6	20	292	4.42	76	0	17.81	0.000	
839.94	17:30:02.914	1000100000101011	1398	7933	2.239	.458	4.925	256	8	7	175	18	1	1	95	50	0	13.5	22	298	4.42	76	0	17.81	0.000	
839.992	17:30:02.966	1000100000101011	1567	7445	2.164	.454	4.722	256	17	16	175	18	1	1	95	50	4	13.5	23	308	4.42	76	0	17.81	0.000	
840.04	17:30:03.014	1000100000101011	1646	7213	2.11	.458	4.574	256	15	14	175	18	1	1	95	50	0	13.5	24	310	4.42	76	0	17.81	0.000	
840.089	17:30:03.063	1000100000101011	1723	6941	2.058	.458	4.464	256	12	10	175	18	1	1	95	50	0	13.5	24	316	4.329	76	0	17.59	0.000	
840.139	17:30:03.113	1000100000101011	1751	6733	2.025	.454	4.277	256	7	5	175	18	1	1	95	50	0	13.5	24	316	3.407	76	0	15.4	0.000	
840.191	17:30:03.165	1000100000101011	1724	6629	2.011	.454	4.222	256	1	0	175	18	1	1	95	50	0	13.5	24	316	2.807	76	0	13.98	0.000	
840.24	17:30:03.214	1000100000101011	1727	6557	1.994	.454	4.16	256	-4	-5	175	18	1	1	95	50	0	13.5	24	316	2.555	76	0	13.38	0.000	
840.29	17:30:03.264	1000100000101011	1721	6557	1.997	.454	0	256	25	24	175	18	1	1	95	50	0	13.5	24	313	2.429	76	0	13.08	0.000	
840.341	17:30:03.315	1000100000101011	1782	6501	1.986	.458	0	256	25	24	175	18	1	1	95	50	0	13.5	24	311	2.359	76	0	12.92	0.000	
840.392	17:30:03.366	1000100000101011	1785	6413	1.97	.454	0	256	25	24	175	16	1	1	95	50	0	13.5	24	308	2.298	76	0	12.77	0.000	
840.441	17:30:03.415	1000100000101011	1706	6381	1.963	.454	0	256	25	24	175	16	1	1	95	50	0	13.5	24	307	2.248	76	0	12.65	0.000	
840.489	17:30:03.463	1000100000101011	1642	6485	1.995	.454	0	256	25	24	175	16	1	1	95	50	0	13.5	24	302	2.167	76	0	12.46	0.000	
840.541	17:30:03.515	1000100000101011	1535	6765	2.041	.454	0	256	24	22	175	18	1	1	95	50	0	13.5	24	297	2.157	76	0	12.44	0.000	
840.59	17:30:03.564	1000100000101011	1465	6933	2.078	.454	0	256	23	21	175	18	1	1	95	50	0	13.5	24	293	2.339	76	0	12.87	0.000	
840.64	17:30:03.614	1000100000101011	1362	7245	2.128	.454	0	256	20	19	175	18	1	1	95	50	0	13.5	24	288	2.747	76	0	13.84	0.000	
840.69	17:30:03.664	1000100000101011	1283	7469	2.175	.454	0	256	18	17	175	18	1	1	95	50	0	13.5	2	265	3.629	76	0	15.93	0.000	
840.738	17:30:03.712	1000100000101011	1198	7669	2.212	.454	0	256	15	14	175	18	1	1	95	50	0	13.5	9	284	4.39	76	0	17.74	0.000	
840.79	17:30:03.764	1000100000101011	1103	7989	2.268	.458	5.16	256	14	12	175	18	1	1	95	50	0	13.5	13	284	4.4	76	0	17.76	0.000	
840.84	17:30:03.814	1000100000101011	1048	8149	2.315	.454	5.472	256	13	11	175	18	1	1	95	50	0	13.5	15	282	4.41	76	0	17.79	0.000	
840.89	17:30:03.864	1000100000101011	991	8453	2.366	.454	5.847	256	11	9	175	20	1	1	95	50	0	13.5	16	278	4.42	76	0	17.81	0.000	
840.94	17:30:03.914	1000100000101011	1115	8485	2.36	.458	5.425	256	-4	-6	175	20	1	1	95	50	0	13.5	18	284	4.42	76	0	17.81	0.000	
840.989	17:30:03.963	1000100000101011	1243	8245	2.307	.458	5.175	256	3	2	175	20	1	1	95	50	0	13.5	19	292	4.42	76	0	17.81	0.000	
841.04	17:30:04.014	1000100000101011	1391	7949	2.237	.458	4.949	256	8	7	175	18	1	1	95	50	0	13.5	21	298	4.42	76	0	17.81	0.000	
841.092	17:30:04.066	1000100000101011	1564	7469	2.162	.454	4.73	256	15	14	175	18	1	1	95	50	4	13.5	22	308	4.41	76	0	17.79	0.000	
841.14	17:30:04.114	1000100000101011	1669	7149	2.109	.454	4.574	256	16	14	175	18	1	1	95	50	0	13.5	24	312	4.42	76	0	17.81	0.000	
841.19	17:30:04.164	1000100000101011	1722	6957	2.06	.454	4.472	256	14	12	175	18	1	1	95	50	0	13.5	24	316	4.244	76	0	17.39	0.000	
841.241	17:30:04.215	1000100000101011	1753	6733	2.022	.454	4.292	256	9	7	175	18	1	1	95	50	0	13.5	24	316	3.185	76	0	14.88	0.000	
841.29	17:30:04.264	1000100000101011	1768	6613	2.003	.458	4.23	256	3	2	175	18	1	1	95	50	0	13.5	24	318	2.686	76	0	13.69	0.000	
841.34	17:30:04.314	1000100000101011	1775	6501	1.985	.454	4.136	256	-2	-3	175	18	1	1	95	50	0	13.5	24	318	2.429	76	0	13.08	0.000	
841.39	17:30:04.364	1000100000101011	1720	6493	1.989	.454	4.105	256	-5	-6	175	16	1	1	95	50	0	13.5	24	315	2.339	76	0	12.87	0.000	
841.44	17:30:04.414	1000100000101011	1706	6541	1.997	.454	0	256	25	24	175	16	1	1	95	50	0	13.5	24	311	2.278	76	0	12.72	0.000	
841.489	17:30:04.463	1000100000101011	1798	6541	1.993	.458	0	256	25	24	175	16	1	1	95	50	0	13.5	24	310	2.308	76	0	12.79	0.000	
841.541	17:30:04.515	1000100000101011	1832	6349	1.95	.454	0	256	25	24	175	16	1	1	95	50	0	13.5	24	308	2.339	76	0	12.87	0.000	
841.59	17:30:04.564	1000100000101011	1738	6333	1.959	.454	0	256	25	25	175	16	1	1	95	50	0	13.5	24	305	2.328	76	0	12.84	0.000	
841.64	17:30:04.614	1000100000101011	1653	6485	1.984	.454	0	256	25	24	175	16	1	1	95	50	0	13.5	24	300	2.288	76	0	12.75	0.000	
841.69	17:30:04.664	1000100000101011	1588	6613	2.025	.454	0	256	24	23	175	18	1	1	95	50	0	13.5	24	296	2.328	76	0	12.84	0.000	
841.74	17:30:04.714	1000100000101011	1478	6917	2.07	.454	0	256	23	22	175	18	1	1	95	50	0	13.5	24	291	2.575	76	0	13.43	0.000	
841.788	17:30:04.762	1000100000101011	1405	7101	2.11	.463	0	256	22	20	175	18	1	1	95	50	0	13.5	24	288	3.2	76	0	14.91	0.000	
841.839	17:30:04.813	1000100000101011	1329	7341	2.161	.454	0	256	19	18	175	18	1	1	95	50	0	13.5	1	265	4.198	76	0	17.28	0.000	
841.891	17:30:04.865	1000100000101011	1248	7565	2.203	.458	0	256	17	16	175	18	1	1	95	50	0	13.5	9	281	4.4	76	0	17.76	0.000	
841.941	17:30:04.915	1000100000101011	1160	7789	2.247	.454	5.136	256	15	14	175	18	1	1	95	50	0	13.5	13	285	4.41	76	0	17.79	0.000	
841.99	17:30:04.964	1000100000101011	1065	8117	2.307	.454	5.386	256	13	10	175	18	1	1	95	50	0	13.5	15	282	4.4	76	0	17.76	0.000	
842.039	17:30:05.013	1000100000101011	1010	8405	2.356	.454	5.777	256	11	8	175	19	1	1	95	50	0	13.5	17	280	4.4	76	0	17.76	0.000	
842.091	17:30:05.065	1000100000101011	1095	8469	2.358	.454	5.425	256	-4	-7	175	20	1	1	95	50	0	13.6	18	284	4.41	76	0	17.79	0.000	
842.14	17:30:05.114	1000100000101011	1216	8269	2.318	.454	5.183	256	3	1	175	20	1	1	95	50	0	13.6	20	290	4.41	76	0	17.79	0.000	
842.19	17:30:05.164	1000100000101011	1377	7981	2.255	.454	4.964	256	8	7	175	18	1	1	95	50	0	13.5	21	298	4.42	76	0	17.81	0.000	
842.242	17:30:05.216	1000100000101011	1497	7677	2.181	.454	4.824	256	12	11	175	18	1	1	95	50	0	13.5	22	304	4.42	76	0	17.81	0.000	
842.288	17:30:05.262	1000100000101011	1628	7245	2.119	.454	4.589	256	17	16	175	18	1	1	95	50	0	13.5	23	310	4.42	76	0	17.81	0.000	
842.34	17:30:05.314	1000100000101011	1675	6981	2.073	.454	4.464	256	14	12	175	18	1	1	95	50	0	13.5	23	312	4.284	76	0	17.49	0.000	
842.39	17:30:05.364	1000100000101011	1734	6781	2.035	.454	4.316	256	8	6	175	18	1	1	95	50	0	13.5	23	314	3.357	76	0	15.29	0.000	
842.439	17:30:05.413	1000100000101011	1740	6629	2.01	.458	4.238	256	3	2	175	18	1	1	95	50	0	13.5	23	316	2.817	76	0	14	0.000	
842.489	17:30:05.463	1000100000101011	1729	6565	1.997	.454	4.144	256	-2	-3	175	18	1	1	95	50	0	13.5	23	316	2.5	76	0	13.25	0.000	
842.54	17:30:05.514	1000100000101011	1711	6565	1.995	.454	4.128	256	-5	-6	175	18	1	1	95	50	0	13.5	23	314	2.379	76	0	12.96	0.000	
842.589	17:30:05.563	1000100000101011	1706	6605	2.004	.454	0	256	25	24	175	18	1	1	95	50	0	13.5	23	311	2.349	76	0	12.89	0.000	
842.639	17:30:05.613	1000100000101011	1809	6525	1.984	.454	0	256	25	24	175	18	1	1	95	50	0	13.5	23	310	2.399	76	0	13.01	0.000	
842.69	17:30:05.664	1000100000101011	1785	6397	1.96	.454	0	256	25	24	175	16	1	1	95	50	0	13.5	23	307	2.318	76	0	12.82	0.000	
842.739	17:30:05.713	1000100000101011	1706	6373	1.965	.458	0	256	25	24	175	16	1	1	95	50	0	13.5	23	303	2.238	76	0	12.63	0.000	
842.79	17:30:05.764	1000100000101011	1603	6597	2.007	.454	0	256	25	24	175	16	1	1	95	50	0	13.5	23	300	2.187	76	0	12.51	0.000	
842.839	17:30:05.813	1000100000101011	1536	6757	2.045	.454	0	256	24	22	175	18	1	1	95	50	0	13.5	23	295	2.318	76	0	12.82	0.000	
842.89	17:30:05.864	1000100000101011	1438	6989	2.081	.454	0	256	23	21	175	18	1	1	95	50	0	13.5	23	290	2.666	76	0	13.64	0.000	
842.939	17:30:05.913	1000100000101011	1362	7245	2.137	.454	0	256	20	19	175	18	1	1	95	50	0	13.5	23	287	3.301	76	0	15.15	0.000	
842.992	17:30:05.966	1000100000101011	1283	7477	2.185	.454	0	256	18	17	175	18	1	1	95	50	0	13.5	9	265	4.218	76	0	17.33	0.000	
843.04	17:30:06.014	1000100000101011	1197	7661	2.227	.454	5.152	256	16	15	175	18	1	1	95	50	0	13.5	9	283	4.4	76	0	17.76	0.000	
843.09	17:30:06.064	1000100000101011	1103	7989	2.281	.454	5.472	256	14	12	175	18	1	1	95	50	0	13.5	15	284	4.4	76	0	17.76	0.000	
843.14	17:30:06.114	1000100000101011	1002	8277	2.327	.454	5.839	256	12	10	175	19	1	1	95	50	0	13.5	15	280	4.42	76	0	17.81	0.000	
843.189	17:30:06.163	1000100000101011	991	8453	2.365	.458	5.839	256	11	9	175	20	1	1	95	50	0	13.5	16	278	4.41	76	0	17.79	0.000	
843.239	17:30:06.213	1000100000101011	1102	8509	2.36	.458	5.449	256	-4	-6	175	20	1	1	95	50	0	13.5	18	284	4.41	76	0	17.79	0.000	
843.289	17:30:06.263	1000100000101011	1233	8261	2.296	.454	5.199	256	3	1	175	20	1	1	95	50	0	13.5	19	290	4.4	76	0	17.76	0.000	
843.34	17:30:06.314	1000100000101011	1458	7765	2.221	.454	4.785	256	11	9	175	18	1	1	95	50	0	13.5	21	302	4.42	76	0	17.81	0.000	
843.388	17:30:06.362	1000100000101011	1560	7477	2.151	.454	4.738	256	17	16	175	18	1	1	95	50	5	13.5	23	308	4.42	76	0	17.81	0.000	
843.439	17:30:06.413	1000100000101011	1661	7157	2.099	.454	4.574	256	14	12	175	18	1	1	95	50	0	13.5	23	312	4.42	76	0	17.81	0.000	
843.489	17:30:06.463	1000100000101011	1726	6869	2.048	.454	4.386	256	10	8	175	18	1	1	95	50	0	13.5	23	316	3.977	76	0	16.76	0.000	
843.54	17:30:06.514	1000100000101011	1718	6733	2.029	.454	4.292	256	5	3	175	18	1	1	95	50	0	13.5	23	314	3.105	76	0	14.69	0.000	
843.589	17:30:06.563	1000100000101011	1738	6629	2.006	.458	4.207	256	0	-1	175	18	1	1	95	50	1	13.5	23	316	2.706	76	0	13.74	0.000	
843.638	17:30:06.612	1000100000101011	1734	6549	1.995	.458	4.16	256	-5	-6	175	18	1	1	95	50	0	13.5	23	315	2.53	76	0	13.32	0.000	
843.69	17:30:06.664	1000100000101011	1706	6533	1.99	.454	0	256	25	24	175	18	1	1	95	50	0	13.5	23	312	2.379	76	0	12.96	0.000	
843.74	17:30:06.714	1000100000101011	1756	6557	1.992	.454	0	256	25	24	175	18	1	1	95	50	0	13.5	23	311	2.318	76	0	12.82	0.000	
843.788	17:30:06.762	1000100000101011	1806	6469	1.969	.454	0	256	25	24	175	18	1	1	95	50	0	13.5	23	309	2.339	76	0	12.87	0.000	
843.84	17:30:06.814	1000100000101011	1747	6349	1.966	.454	0	256	25	24	175	16	1	1	95	50	0	13.5	23	305	2.339	76	0	12.87	0.000	
843.892	17:30:06.866	1000100000101011	1646	6469	1.988	.454	0	256	25	24	175	16	1	1	95	50	0	13.5	23	301	2.308	76	0	12.79	0.000	
843.939	17:30:06.913	1000100000101011	1556	6685	2.023	.458	0	256	24	22	175	16	1	1	95	50	0	13.5	23	296	2.349	76	0	12.89	0.000	
843.991	17:30:06.965	1000100000101011	1486	6837	2.067	.454	0	256	23	22	175	18	1	1	95	50	0	13.5	23	293	2.525	76	0	13.31	0.000	
844.04	17:30:07.014	1000100000101011	1368	7197	2.117	.454	0	256	21	19	175	18	1	1	95	50	0	13.5	2	289	2.943	76	0	14.3	0.000	
844.09	17:30:07.064	1000100000101011	1289	7421	2.163	.454	0	256	18	17	175	18	1	1	95	50	0	13.5	9	284	3.997	76	0	16.81	0.000	
844.14	17:30:07.114	1000100000101011	1205	7677	2.214	.454	0	256	16	15	175	18	1	1	95	50	0	13.5	13	284	4.4	76	0	17.76	0.000	
844.19	17:30:07.164	1000100000101011	1113	7949	2.261	.454	5.277	256	14	12	175	18	1	1	95	50	0	13.5	15	284	4.4	76	0	17.76	0.000	
844.237	17:30:07.211	1000100000101011	1070	8077	2.305	.454	5.527	256	13	11	175	18	1	1	95	50	0	13.5	17	282	4.4	76	0	17.76	0.000	
844.288	17:30:07.262	1000100000101011	1015	8349	2.351	.454	5.636	256	11	9	175	20	1	1	95	50	0	13.5	18	280	4.41	76	0	17.79	0.000	
844.34	17:30:07.314	1000100000101011	1128	8421	2.349	.454	5.277	256	-4	-6	175	20	1	1	95	50	0	13.5	18	286	4.42	76	0	17.81	0.000	
844.391	17:30:07.365	1000100000101011	1241	8189	2.296	.458	5.011	256	3	2	175	20	1	1	95	50	0	13.5	20	292	4.42	76	0	17.81	0.000	
844.438	17:30:07.412	1000100000101011	1387	7909	2.235	.454	4.855	256	8	7	175	18	1	1	95	50	0	13.5	21	298	4.42	76	0	17.81	0.000	
844.489	17:30:07.463	1000100000101011	1529	7525	2.167	.454	4.73	256	15	13	175	18	1	1	95	50	3	13.5	23	306	4.42	76	0	17.81	0.000	
844.54	17:30:07.514	1000100000101011	1648	7149	2.108	.454	4.535	256	16	14	175	18	1	1	95	50	0	13.5	23	310	4.42	76	0	17.81	0.000	
844.588	17:30:07.562	1000100000101011	1696	6997	2.063	.454	4.441	256	14	12	175	18	1	1	95	50	2	13.5	23	314	4.41	76	0	17.79	0.000	
844.64	17:30:07.614	1000100000101011	1706	6821	2.043	.454	4.355	256	8	6	175	18	1	1	95	50	0	13.5	23	314	3.614	76	0	15.9	0.000	
844.69	17:30:07.664	1000100000101011	1736	6709	2.019	.454	4.253	256	3	1	175	18	1	1	95	50	0	13.5	23	316	3.034	76	0	14.52	0.000	
844.741	17:30:07.715	1000100000101011	1730	6589	2.001	.454	4.199	256	-2	-3	175	18	1	1	95	50	0	13.5	23	316	2.727	76	0	13.79	0.000	
844.791	17:30:07.765	1000100000101011	1713	6533	1.989	.458	0	256	25	24	175	18	1	1	95	50	0	13.5	23	315	2.48	76	0	13.2	0.000	
844.838	17:30:07.812	1000100000101011	1730	6565	1.998	.454	0	256	25	24	175	18	1	1	95	50	0	13.5	23	312	2.379	76	0	12.96	0.000	
844.891	17:30:07.865	1000100000101011	1818	6509	1.982	.454	0	256	25	24	175	18	1	1	95	50	2	13.5	23	310	2.359	76	0	12.92	0.000	
844.94	17:30:07.914	1000100000101011	1773	6333	1.953	.454	0	256	25	25	175	16	1	1	95	50	0	13.5	23	307	2.349	76	0	12.89	0.000	
844.991	17:30:07.965	1000100000101011	1692	6413	1.968	.454	0	256	25	24	175	16	1	1	95	50	0	13.5	23	303	2.339	76	0	12.87	0.000	
845.038	17:30:08.012	1000100000101011	1629	6549	2.005	.454	0	256	25	24	175	16	1	1	95	50	0	13.5	23	299	2.298	76	0	12.77	0.000	
845.09	17:30:08.064	1000100000101011	1521	6805	2.049	.454	0	256	24	22	175	17	1	1	95	50	0	13.5	23	296	2.379	76	0	12.96	0.000	
845.14	17:30:08.114	1000100000101011	1451	6981	2.089	.454	0	256	23	21	175	18	1	1	95	50	0	13.5	23	292	2.747	76	0	13.84	0.000	
845.189	17:30:08.163	1000100000101011	1346	7253	2.128	.454	0	256	20	19	175	18	1	1	95	50	0	13.5	2	265	3.352	76	0	15.27	0.000	
845.24	17:30:08.214	1000100000101011	1265	7517	2.182	.454	0	256	17	16	175	18	1	1	95	50	0	13.5	9	283	4.309	76	0	17.55	0.000	
845.29	17:30:08.264	1000100000101011	1179	7757	2.228	.454	0	256	15	14	175	18	1	1	95	50	0	13.5	13	287	4.4	76	0	17.76	0.000	
845.34	17:30:08.314	1000100000101011	1083	8013	2.272	.458	5.222	256	14	12	175	18	1	1	95	50	0	13.5	15	286	4.4	76	0	17.76	0.000	
845.391	17:30:08.365	1000100000101011	1027	8229	2.33	.458	5.464	256	12	10	175	18	1	1	95	50	0	13.5	17	280	4.41	76	0	17.79	0.000	
845.441	17:30:08.415	1000100000101011	1086	8429	2.348	.454	5.621	256	-4	-6	175	20	1	1	95	50	0	13.5	18	284	4.41	76	0	17.79	0.000	
845.49	17:30:08.464	1000100000101011	1193	8325	2.315	.454	5.246	256	1	-1	175	20	1	1	95	50	0	13.5	20	288	4.41	76	0	17.79	0.000	
845.539	17:30:08.513	1000100000101011	1338	8053	2.261	.454	4.98	256	5	4	175	18	1	1	95	50	0	13.5	21	296	4.42	76	0	17.81	0.000	
845.59	17:30:08.564	1000100000101011	1528	7573	2.187	.454	4.691	256	14	12	175	18	1	1	95	50	0	13.5	22	306	4.42	76	0	17.81	0.000	
845.64	17:30:08.614	1000100000101011	1618	7293	2.123	.454	4.636	256	17	15	175	18	1	1	95	50	0	13.5	23	308	4.42	76	0	17.81	0.000	
845.688	17:30:08.662	1000100000101011	1677	7013	2.072	.454	4.519	256	13	11	175	18	1	1	95	50	0	13.5	23	312	4.42	76	0	17.81	0.000	
845.739	17:30:08.713	1000100000101011	1736	6789	2.035	.458	4.324	256	8	6	175	18	1	1	95	50	0	13.5	23	316	3.735	76	0	16.18	0.000	
845.79	17:30:08.764	1000100000101011	1758	6645	2.007	.454	4.261	256	3	2	175	18	1	1	95	50	0	13.5	23	316	2.958	76	0	14.34	0.000	
845.838	17:30:08.812	1000100000101011	1761	6541	1.99	.454	4.152	256	-2	-3	175	18	1	1	95	50	0	13.5	23	318	2.606	76	0	13.5	0.000	
845.889	17:30:08.863	1000100000101011	1708	6509	1.989	.454	4.128	256	25	24	175	18	1	1	95	50	0	13.5	23	315	2.419	76	0	13.06	0.000	
845.94	17:30:08.914	1000100000101011	1730	6557	1.996	.458	0	256	25	24	175	18	1	1	95	50	0	13.5	23	312	2.339	76	0	12.87	0.000	
845.989	17:30:08.963	1000100000101011	1805	6493	1.984	.454	0	256	25	24	175	18	1	1	95	50	0	13.5	23	310	2.379	76	0	12.96	0.000	
846.039	17:30:09.013	1000100000101011	1740	6381	1.963	.458	0	256	25	24	175	16	1	1	95	50	0	13.5	23	307	2.429	76	0	13.08	0.000	
846.091	17:30:09.065	1000100000101011	1679	6437	1.979	.454	0	256	25	24	175	16	1	1	95	50	0	13.5	23	303	2.379	76	0	12.96	0.000	
846.14	17:30:09.114	1000100000101011	1574	6629	2.017	.454	0	256	24	23	175	16	1	1	95	50	0	13.5	23	298	2.339	76	0	12.87	0.000	
846.19	17:30:09.164	1000100000101011	1478	6893	2.06	.458	0	256	23	22	175	18	1	1	95	50	0	13.5	23	293	2.439	76	0	13.11	0.000	
846.241	17:30:09.215	1000100000101011	1406	7093	2.103	.454	0	256	22	20	175	18	1	1	95	50	0	13.5	23	290	2.717	76	0	13.77	0.000	
846.289	17:30:09.263	1000100000101011	1329	7301	2.15	.454	0	256	20	18	175	18	1	1	95	50	0	13.5	9	265	3.543	76	0	15.73	0.000	
846.34	17:30:09.314	1000100000101011	1246	7565	2.201	.454	0	256	17	16	175	18	1	1	95	50	0	13.5	9	283	4.37	76	0	17.69	0.000	
846.39	17:30:09.364	1000100000101011	1158	7813	2.249	.454	5.316	256	15	14	175	18	1	1	95	50	0	13.5	15	286	4.4	76	0	17.76	0.000	
846.44	17:30:09.414	1000100000101011	1061	8077	2.296	.454	5.574	256	13	10	175	18	1	1	95	50	0	13.5	15	282	4.41	76	0	17.79	0.000	
846.489	17:30:09.463	1000100000101011	1005	8429	2.351	.454	5.574	256	11	8	175	20	1	1	95	50	0	13.5	17	280	4.42	76	0	17.81	0.000	
846.54	17:30:09.514	1000100000101011	1071	8493	2.355	.454	5.722	256	-4	-7	175	20	1	1	95	50	0	13.5	18	282	4.4	76	0	17.76	0.000	
846.59	17:30:09.564	1000100000101011	1196	8357	2.308	.454	5.269	256	1	-1	175	20	1	1	95	50	0	13.5	20	288	4.42	76	0	17.81	0.000	
846.64	17:30:09.614	1000100000101011	1415	7893	2.243	.454	4.855	256	8	7	175	18	1	1	95	50	2	13.5	21	300	4.41	76	0	17.79	0.000	
846.69	17:30:09.664	1000100000101011	1521	7589	2.176	.454	4.699	256	14	12	175	18	1	1	95	50	0	13.5	23	306	4.42	76	0	17.81	0.000	
846.74	17:30:09.714	1000100000101011	1629	7229	2.119	.454	4.636	256	15	14	175	18	1	1	95	50	0	13.5	23	310	4.42	76	0	17.81	0.000	
846.789	17:30:09.763	1000100000101011	1679	6989	2.076	.454	4.41	256	12	10	175	18	1	1	95	50	0	13.5	23	312	4.329	76	0	17.59	0.000	
846.84	17:30:09.814	1000100000101011	1701	6821	2.047	.454	4.363	256	6	4	175	18	1	1	95	50	0	13.5	23	314	3.548	76	0	15.74	0.000	
846.89	17:30:09.864	1000100000101011	1732	6677	2.019	.454	4.246	256	1	-1	175	18	1	1	95	50	0	13.5	23	316	3.034	76	0	14.52	0.000	
846.94	17:30:09.914	1000100000101011	1733	6589	2.001	.454	4.191	256	-2	-3	175	18	1	1	95	50	0	13.5	23	316	2.706	76	0	13.74	0.000	
846.989	17:30:09.963	1000100000101011	1701	6549	1.994	.458	4.16	256	25	24	175	18	1	1	95	50	0	13.5	23	313	2.5	76	0	13.25	0.000	
847.04	17:30:10.014	1000100000101011	1736	6573	2.001	.454	0	256	25	24	175	18	1	1	95	50	0	13.5	23	311	2.399	76	0	13.01	0.000	
847.09	17:30:10.064	1000100000101011	1794	6493	1.977	.454	0	256	25	24	175	18	1	1	95	50	1	13.5	23	309	2.389	76	0	12.99	0.000	
